AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1.18,-0.35,0.18,-8.94,-50.21,81.06
1.03,-0.37,0.09,-21.61,-45.56,94.61
0.63,-0.33,0.04,-29.84,-23.28,99.05
0.67,-0.51,-0.14,-50.98,-84.13,63.4
0.58,-0.48,-0.06,-46.19,-28.54,55.64
0.55,-0.56,-0.24,-57.24,-43.43,49.85
0.55,-0.62,-0.26,-47.34,-58.03,53.06
0.34,-0.6,-0.37,-62.9,-74.18,38.9
0.42,-0.66,-0.4,-53.65,-56.67,36.45
0.3,-0.63,-0.5,-44.6,-19,37.66
0.36,-0.63,-0.54,-44.75,-23.49,28.67
0.22,-0.61,-0.6,-44.46,-21.1,28.13
0.25,-0.63,-0.66,-29.1,-16.33,24.93
0.11,-0.57,-0.69,-28.06,-30.6,11.48
0.24,-0.61,-0.73,-24.49,-32.08,3.6
0.18,-0.56,-0.74,-14.14,-6.23,10.27
0.22,-0.6,-0.75,-9.55,-20.39,-2.9
0.23,-0.57,-0.76,-12.57,-10.47,-3.57
0.27,-0.58,-0.77,-7.89,-11.07,-4.33
0.26,-0.58,-0.78,1.21,2.52,-7.98
0.31,-0.59,-0.74,5.93,-4.98,-4.99
0.32,-0.62,-0.7,6.54,4,-3.25
0.33,-0.61,-0.71,1.49,-4.5,-5.9
0.35,-0.63,-0.68,2.63,-3.61,0.9
0.32,-0.65,-0.72,-4.68,-11.98,-2.7
0.29,-0.63,-0.71,-0.87,-1.63,2.9
0.32,-0.62,-0.73,-5.33,-3.72,-1.58
0.33,-0.62,-0.68,3.38,-3.96,-0.61
0.31,-0.61,-0.7,-2.62,-1.3,-0.6
0.31,-0.61,-0.71,0.55,-5.46,-1.84
0.29,-0.61,-0.7,-0.62,0.11,-0.16
0.33,-0.63,-0.69,-2.24,-3.11,-2.11
0.28,-0.61,-0.68,-3.53,-9.07,-2.36
0.33,-0.61,-0.72,-1.04,-5.51,-0.89
0.32,-0.61,-0.71,-0.28,-0.44,-0.16
0.33,-0.62,-0.69,-0.68,-6.58,-1.94
0.88,0.6,0.15,12.35,8.06,-0.15
0.89,0.6,0.19,5.45,4.79,-0.51
0.9,0.58,0.13,7.74,8.7,0.29
0.89,0.58,0.18,12.69,10.02,-1.41
0.9,0.58,0.16,19.54,29.15,2.81
0.89,0.59,0.17,12.62,9.67,0.35
0.94,0.59,0.12,17.72,17.05,0.39
1.03,0.6,0.05,39.22,33.19,-3.32
1.1,0.58,-0.01,66.47,50.52,-1.51
1.15,0.59,-0.08,84.68,42.46,12.32
1.11,0.59,-0.05,108.73,8.83,31.74
1.12,0.67,0.14,86.82,-1.98,42.26
1.12,0.66,0.14,66.05,-2.47,47.97
1.08,0.66,0.11,19.67,-17.84,40.03
1.07,0.62,0.14,5.83,-64.12,33.23
1.13,0.49,0.01,30.33,-55.88,56.13
1.1,0.51,0,51.46,-20.83,70.64
1.17,0.45,0.07,40.02,3.39,85.6
1.12,0.37,-0.02,37.04,6.34,87.1
1.1,0.32,0.09,24.66,13.25,98.9
1.1,0.2,0.04,3.59,4.76,93.98
1.07,0.11,0.07,5.85,8.6,101.42
1.03,0,-0.02,3.79,-1.69,95.51
1,-0.08,-0.05,-4.6,-25.63,87.58
0.99,-0.17,-0.04,-0.72,-16.72,88.01
0.99,-0.26,-0.05,3.23,-17.16,79.52
0.97,-0.34,-0.08,8.1,-30.86,78
0.96,-0.39,-0.03,2.38,-28.24,73.03
0.89,-0.45,-0.06,-7.88,-30.36,77.52
0.81,-0.51,-0.12,-22.75,-31.61,69.43
0.75,-0.55,-0.17,-26.24,-44.37,68.18
0.69,-0.61,-0.2,-21.76,-34.11,58.49
0.65,-0.63,-0.23,-31.7,-48.77,54.51
0.53,-0.64,-0.28,-18.45,-24.22,49.48
0.48,-0.65,-0.37,-22.22,-51.68,23.45
0.51,-0.72,-0.34,-4.92,-42.46,27.75
0.48,-0.72,-0.4,-9.23,-34.02,22.95
0.42,-0.72,-0.33,-10.91,-23.12,31.06
0.45,-0.72,-0.41,-19.65,-26.02,30.92
0.37,-0.73,-0.39,-23.09,-15.69,32.06
0.29,-0.71,-0.44,-26.75,-12.18,30.39
0.24,-0.72,-0.49,-32.04,-21.26,28.18
0.26,-0.73,-0.57,-25.93,-12.59,17.57
0.21,-0.71,-0.59,-20.65,-7.52,21.04
0.22,-0.72,-0.61,-18.63,-10.31,9.72
0.24,-0.72,-0.62,-20.07,-10.37,10.44
0.19,-0.69,-0.63,-13.35,-4.15,5.39
0.22,-0.71,-0.65,-11.98,-2.85,2.09
0.26,-0.72,-0.65,-10.02,-14.89,2.08
0.27,-0.71,-0.66,-9.87,2.12,2.1
0.24,-0.68,-0.66,-4.78,-3.56,-2.17
0.27,-0.69,-0.64,-1.17,-6.5,-2.68
0.28,-0.72,-0.62,-1.05,-5.09,-1.5
0.3,-0.71,-0.65,-1.03,-4.56,0.79
0.27,-0.71,-0.62,-1.35,-6.27,-1.23
0.31,-0.71,-0.62,-0.82,-4.11,0.99
0.24,-0.7,-0.64,-1.1,-5.83,-1.55
0.3,-0.71,-0.61,1.13,-1.34,1.06
0.27,-0.7,-0.62,-2.25,-2.17,-1.76
0.29,-0.72,-0.62,1,1.28,1.06
0.84,0.65,0.25,-3.21,5.71,-5.39
0.85,0.63,0.25,-0.08,0.26,0.57
0.88,0.64,0.26,2.22,19.29,4.87
0.79,0.64,0.21,9.38,15.02,1.03
0.84,0.64,0.31,1.42,-9.66,0.26
0.87,0.6,0.19,12.18,26.75,1.97
0.94,0.6,0.18,28.93,62.91,11.68
1.18,0.49,-0.25,59.87,30.7,52.73
1.07,0.63,0.22,120.06,43.84,74.97
1.03,0.62,0.25,103.12,74.37,48.49
0.98,0.57,0.35,79.04,105.27,28.61
0.94,0.64,0.16,54.96,5.57,32.24
0.93,0.59,0.3,39.57,30.92,15.48
1.13,0.64,0.14,31.08,-23.71,49.32
1.08,0.57,0.39,-3.43,-16.05,44.23
1.28,0.42,0.21,-35.07,-105.23,68.33
1.24,0.37,0.3,21.6,7.17,95.97
1.32,0.32,0.25,-7.39,-13.66,86.07
1.25,0.32,0.28,9.29,12.85,128.72
1.12,0.26,0.22,9.31,-7.42,114.21
1.16,0.15,0.28,23.76,-5.08,116.64
1.04,0.07,0.4,10.43,-14.19,112.39
1.12,-0.07,0.33,5.02,-26.14,105.4
1.04,-0.15,0.35,-8.72,-11.33,107.24
0.97,-0.28,0.28,-22.04,-19.23,88.31
1.04,-0.36,0.3,-21,-13.66,88.92
0.99,-0.39,0.28,-44.7,-38.4,84.55
0.76,-0.43,0.2,-39.43,-14.44,91.76
0.75,-0.51,0.12,-59.96,-65.46,73.61
0.67,-0.54,0.1,-63.6,-33.1,73.23
0.72,-0.62,-0.11,-58.44,-61.18,63.23
0.47,-0.6,-0.08,-53.61,-15.36,67.43
0.53,-0.67,-0.15,-72.84,-54.98,48.32
0.26,-0.58,-0.19,-84.97,-25.63,65.68
0.17,-0.6,-0.48,-111.92,-149.86,3.25
0.24,-0.59,-0.62,-69.65,-4.39,49.6
-0.02,-0.58,-0.75,-51.52,-45.27,19.79
0.1,-0.58,-0.71,-29.07,-8.13,4.01
0.13,-0.6,-0.69,-27.5,-20.71,-6.29
0.17,-0.59,-0.77,-12.22,-4.15,-8.42
0.26,-0.6,-0.74,-6.6,-11.59,-9.65
0.27,-0.63,-0.75,6.81,-9.34,-7.43
0.3,-0.64,-0.67,2.19,-7.08,-9.25
0.34,-0.65,-0.7,6.99,-11.1,-8.57
0.31,-0.65,-0.65,-1.67,-4.5,-7.64
0.38,-0.67,-0.69,-0.16,-9.56,-4.73
0.27,-0.64,-0.68,7.83,-3.28,-4.1
0.36,-0.67,-0.68,5.67,3.21,-6.25
0.31,-0.67,-0.64,6.45,-3.98,-4.42
0.37,-0.69,-0.63,1.64,-6.74,-5.39
0.31,-0.68,-0.63,2.49,-6.1,-3.45
0.37,-0.7,-0.64,2.47,-4.6,-3.82
0.38,-0.68,-0.64,-1.38,-7.23,-0.32
0.34,-0.69,-0.65,-1.5,-8.43,-0.87
0.34,-0.68,-0.64,-1.55,0.6,6.13
0.33,-0.69,-0.62,-3.21,-7.63,-0.42
0.32,-0.66,-0.64,-4.41,-3.83,1.28
0.32,-0.67,-0.64,-4.11,-3.85,1.39
0.3,-0.67,-0.68,-1.62,-3.73,-3.69
0.33,-0.68,-0.65,-2.44,-2.31,-0.33
0.86,0.62,0.33,12.61,41.98,1.89
0.87,0.56,0.25,12.18,37.8,10.57
0.89,0.58,0.31,14.87,19.06,18.39
0.81,0.59,0.3,5.54,7.85,-2.56
0.88,0.58,0.35,-4.52,-12.33,-5.03
0.92,0.57,0.3,11.41,23.5,1.95
0.88,0.6,0.32,30.8,34.98,12.32
1.1,0.57,0.11,48.55,63.83,14.29
1.07,0.59,0.08,94.07,96.66,28.34
1.1,0.64,0.34,59.94,24.58,38.72
1.21,0.64,0.16,68.74,37.66,56.97
1.21,0.62,0.46,50.87,19.3,84.35
1.05,0.71,0.26,40.32,30.58,73.09
0.42,0.73,0.76,-2.21,14.09,17.45
1.12,0.66,0.42,-14.68,-12.95,64.59
1.12,0.53,0.64,-41.75,-46.95,93.58
1.05,0.42,0.46,-54.3,-22.4,80.23
1.15,0.29,0.41,-15.39,-35.62,83.66
1.08,0.24,0.5,-15.59,-58.26,90.37
1.04,0.17,0.45,-26.49,-52.17,90.45
0.97,0.07,0.28,-5.01,-62.31,94.06
1.04,-0.01,0.32,-2.07,-65.81,81.39
1.08,-0.1,0.37,-16.23,-42.66,96.35
0.99,-0.18,0.24,-31.7,-52.41,84.59
1.02,-0.26,0.09,-34.45,-79.03,85.74
0.87,-0.25,0.11,-43.21,-61.85,84.1
0.83,-0.34,-0.11,-55.85,-89.66,80.42
0.75,-0.35,-0.13,-64.45,-84.5,80.45
0.59,-0.39,-0.36,-70.8,-98.78,61.43
0.55,-0.4,-0.33,-72.61,-83.08,53.71
0.37,-0.41,-0.45,-82.91,-78.41,46.59
0.46,-0.47,-0.64,-65.11,-61.47,45.06
0.22,-0.44,-0.58,-51.13,-30.05,51.25
0.22,-0.45,-0.77,-56.76,-46.18,31.04
0.14,-0.42,-0.76,-36.2,-26.4,27.38
0.12,-0.41,-0.82,-32.2,-37.3,4.15
0.22,-0.42,-0.83,-20.62,-16.15,12.03
0.11,-0.39,-0.85,-14.48,-27.02,0.51
0.21,-0.42,-0.91,-13,-13.37,-2.56
0.25,-0.4,-0.86,3.25,-9.21,0.31
0.22,-0.41,-0.85,1,-6.21,-6.53
0.32,-0.43,-0.86,1.09,-1.66,-4.4
0.3,-0.45,-0.81,5.2,-4.4,-3.67
0.29,-0.45,-0.85,1.04,-3.6,-6.56
0.31,-0.45,-0.82,7.09,-4.9,-3.9
0.29,-0.45,-0.82,2.58,-3.36,-5.71
0.35,-0.46,-0.76,5,-2.82,-3.77
0.31,-0.47,-0.81,-0.57,-2.44,-2.12
0.34,-0.49,-0.81,2.47,-0.64,-0.79
0.32,-0.47,-0.79,-2.85,-4.79,0.62
0.31,-0.48,-0.81,2.71,-3.72,-0.8
0.33,-0.48,-0.78,-0.33,-1.07,1.69
0.32,-0.47,-0.8,-4.87,-7.5,0.71
0.26,-0.44,-0.85,-0.46,1.87,-5.61
0.33,-0.45,-0.77,-1.2,-4.9,-6.95
0.31,-0.47,-0.83,-1.64,-1.68,-0.06
0.31,-0.45,-0.82,-0.01,-1.4,-1.69
0.31,-0.46,-0.81,0.74,0.56,-0.3
0.34,-0.47,-0.79,-1.48,-6.31,-5.49
0.33,-0.46,-0.85,-3.3,-8.98,-2.94
0.97,0.5,-0.05,-12.6,72.01,-101.84
0.89,0.58,-0.07,-19.8,22.42,-36.26
0.96,0.62,0.14,2.57,39.98,-8.52
0.85,0.63,-0.05,17.26,71.31,-11.42
0.82,0.65,0.12,2.91,-14.08,-4.67
0.88,0.62,0.06,13.74,39.3,-6.2
1.04,0.57,0.13,33.42,63.94,-8.77
1,0.59,-0.07,69.11,150.71,-0.27
1.16,0.65,0.01,61.06,116.53,13.46
1.04,0.6,0.04,59.41,43.87,20.27
1.08,0.68,0.15,53.03,45.46,27
1.19,0.74,0.15,30.97,-56.18,25.31
1.1,0.7,0.29,50.69,21.55,54.54
0.99,0.77,0.34,15.54,-62.92,38.29
1.1,0.71,0.19,3.32,-82.08,33.61
1.24,0.68,0.08,54.96,-53.59,64.08
1.39,0.67,0.19,54.93,-40.29,87.33
1.25,0.62,0.11,57.73,-8.4,127.79
1.11,0.53,0.14,44.27,25.27,146.18
1.01,0.4,0.1,2.1,-12.13,125.11
0.99,0.25,0.01,2.54,-37.43,120.46
0.96,0.13,0.06,12.06,-3.98,99.87
1.12,-0.03,0.05,2.01,-13.36,108.83
0.92,-0.07,0.01,-0.9,-1.53,114.91
0.81,-0.19,-0.08,-23.48,14.15,101.69
0.74,-0.31,-0.22,-10.87,-3.67,100.5
0.75,-0.44,-0.14,-3.81,-16.82,78.84
0.81,-0.5,-0.16,20.45,-22.14,95.28
0.61,-0.55,0.01,31.09,-59.21,86.26
0.56,-0.66,0.13,-23.86,-27.69,57.81
0.51,-0.65,-0.13,-79.49,-74.95,52.4
0.6,-0.75,-0.14,-52.86,-44.68,59.02
0.36,-0.7,-0.18,-72.71,-53.42,57.2
0.31,-0.71,-0.29,-63.02,-58.26,58.04
0.14,-0.68,-0.41,-59.39,-22.14,40.42
0.25,-0.71,-0.52,-53.6,-36.73,31.84
0.13,-0.68,-0.6,-53.23,-28.06,25.75
0.17,-0.66,-0.66,-31.59,-10.59,16.83
0.16,-0.69,-0.7,-25.78,-21.36,10.54
0.18,-0.68,-0.71,-12.91,-0.87,5.83
0.21,-0.67,-0.74,-8.91,-18.53,3.31
0.26,-0.69,-0.7,-1.51,2.47,1.47
0.22,-0.69,-0.69,-1.48,-8.14,2.1
0.24,-0.7,-0.64,1.15,-0.03,-1.09
0.23,-0.69,-0.63,1.35,-4.24,-0.71
0.26,-0.7,-0.65,-0.59,-11.69,-4.11
0.24,-0.71,-0.63,1.54,7.79,-2.24
0.28,-0.71,-0.64,0.06,-10.27,-2.57
0.27,-0.7,-0.63,-2.48,-4.45,-4.23
0.3,-0.71,-0.64,0.17,-7.85,-3.41
0.29,-0.7,-0.67,-1.59,-3.21,-3.42
0.32,-0.7,-0.65,-0.15,-7.84,-2.41
0.3,-0.7,-0.65,3.97,-0.85,0.19
0.28,-0.71,-0.62,1.54,3.08,-2.11
0.3,-0.7,-0.62,0.25,-6.56,-1.94
0.29,-0.7,-0.64,-2.32,-2.05,-0.84
0.29,-0.71,-0.61,0.35,-3.66,-2.65
0.3,-0.71,-0.64,-2.28,-0.47,-0.36
0.28,-0.71,-0.67,-2.55,-3.21,0.51
0.32,-0.71,-0.63,0.19,-2.09,-0.35
0.8,0.57,0.44,15.43,-67.68,-7.35
0.91,0.54,0.42,13.79,-63.53,-6.14
0.92,0.56,0.35,18.8,-66.16,1.8
0.85,0.58,0.34,7.61,-56.54,-0.77
0.91,0.56,0.25,-6.07,-56.89,-7.3
0.91,0.57,0.21,1.12,-63.75,-5.9
1.12,0.49,0.14,1.4,-1.73,-6.31
1.07,0.5,-0.13,7.91,58.91,-22.3
1.14,0.55,-0.09,30.47,6.23,-16.59
1.14,0.58,-0.06,60.13,-12.84,-8.64
1.25,0.61,0.09,85.16,-25.25,18.5
0.99,0.73,0.07,56.6,-7.86,22.68
1.09,0.71,-0.14,26.69,-51.44,26.08
1.1,0.68,0.02,15.78,-16.79,40.39
1.05,0.62,0.12,-1.08,-17.33,2.98
1.13,0.61,0.03,6.6,-30.02,-12.74
1.15,0.71,0,47.67,-2.29,41.29
1.02,0.61,-0.06,63.94,3.43,55.04
1.15,0.56,-0.02,40.87,20.92,87.69
1.16,0.5,0,49.01,-29.78,108.06
1.1,0.38,-0.12,36.53,-46.57,135.21
1.06,0.28,-0.03,40.51,-63.66,134.09
0.98,0.18,-0.05,33,-39.02,125.81
0.94,0.07,-0.13,10.48,-48.27,108.14
0.89,-0.13,-0.25,5.97,-38.16,95.61
1.05,-0.24,-0.5,15.11,-88.08,84.29
1.06,-0.24,-0.19,53.99,-65.15,73.69
0.86,-0.26,-0.23,12.62,-42.11,100.13
0.62,-0.37,-0.26,-6.65,-52.23,100.74
0.63,-0.42,-0.36,-28.72,-65.78,95.63
0.57,-0.47,-0.47,-23.61,-27.56,86.74
0.33,-0.47,-0.2,-21.55,-6.11,86.24
0.02,-0.51,-0.21,-42.21,-20.51,83.7
0.11,-0.55,-0.48,-69.41,-45.66,70.71
-0.05,-0.57,-0.71,-41.73,-19.5,67.64
-0.05,-0.55,-0.73,-41.46,-17.07,44.07
-0.07,-0.52,-0.86,-37.33,-18.25,27.35
-0.03,-0.51,-0.92,-15.06,5.87,13.46
-0.03,-0.55,-0.85,-7.59,-6.74,0.05
0.12,-0.55,-0.88,-0.29,10.4,-3.71
0.13,-0.54,-0.81,10.06,3.94,-8.06
0.28,-0.58,-0.79,7.93,0.47,-10.1
0.21,-0.59,-0.7,10.21,11.35,-5.64
0.26,-0.62,-0.69,4.8,-4.29,-10.02
0.23,-0.61,-0.74,0.41,-1.73,-5.25
0.27,-0.62,-0.73,6.08,-1.1,-6.34
0.22,-0.62,-0.72,2.03,-2.15,-4.82
0.26,-0.62,-0.7,-0.86,-0.83,-7.61
0.27,-0.62,-0.71,2.4,2.02,-5.81
0.26,-0.64,-0.71,1.47,4.6,-5.39
0.28,-0.62,-0.71,6.24,-8.13,-2.77
0.33,-0.64,-0.67,2.64,-3.73,-5.09
0.28,-0.63,-0.69,-5.37,-9.13,-0.77
0.29,-0.63,-0.7,-0.96,-10.15,-1.55
0.27,-0.62,-0.72,-3.05,-3.08,-0.23
0.23,-0.62,-0.69,0.11,-2.18,0.81
0.27,-0.63,-0.72,-3.38,-6.34,-4.17
0.26,-0.62,-0.72,-1.12,3.89,-1.14
0.27,-0.61,-0.69,0.66,-6.76,-5.55
0.3,-0.6,-0.68,-1.57,-7.19,-7.26
0.97,0.46,0.11,-16.07,13.73,-5.14
0.99,0.44,0.14,5.32,14.67,9.59
0.93,0.48,0.18,20.67,-14.79,-7.44
1.15,0.68,0.2,-12.65,94.54,-42.98
0.92,0.5,0.32,-11.7,35.79,-22.71
0.89,0.47,0.26,10.47,9.23,-9.57
0.95,0.51,0.3,11.49,-4.15,-6.06
0.94,0.52,0.12,41.01,85.08,5.33
1.09,0.53,0.04,48.51,42.21,17.59
1.11,0.62,0.1,77.44,64.58,26.13
1.42,0.5,0.23,77.12,1.71,35.82
1.23,0.57,0.29,86.6,40.99,84.37
1.35,0.46,0.26,31.4,-30.56,69.44
1.38,0.37,0.4,-17.09,-54.71,76.16
1.36,0.52,0.64,-35.33,-49.97,53.05
1.46,0.23,-0.01,-41.71,-83.54,52.93
1.42,0.35,0.22,41.73,-99.28,72.58
1.44,0.33,0.48,62.77,-87.35,115.99
1.24,0.26,0.28,63.71,-63.29,136.16
1.01,0.2,0.19,67.11,-29.75,132.18
0.97,0.05,0.21,52.61,-56.11,121.73
0.95,-0.07,0.09,46.72,-48.56,134.31
0.77,-0.19,0.08,31.46,-10.95,118.96
0.76,-0.3,-0.01,5.28,-39.92,96.77
0.75,-0.43,0.03,-19.33,-23.81,84.2
0.72,-0.51,-0.07,-33.03,-14.06,81.55
0.62,-0.56,-0.11,-36.55,-36.95,81.46
0.38,-0.57,-0.14,-44.99,-23.3,67.13
0.5,-0.65,-0.29,-45.59,-52,52.83
0.39,-0.65,-0.29,-45.96,-7.79,54.73
0.37,-0.66,-0.47,-39.69,-30.33,52.8
0.21,-0.62,-0.49,-40.71,-18.68,40.84
0.32,-0.67,-0.51,-29.33,-19.51,21.41
0.27,-0.68,-0.55,-31.46,-18.57,23.82
0.27,-0.71,-0.58,-20.17,-15.34,16.31
0.29,-0.7,-0.62,-15.97,-9.73,13.19
0.33,-0.72,-0.6,-6.89,-0.53,18.06
0.23,-0.68,-0.58,-11.68,-5.17,12.85
0.26,-0.7,-0.64,-6.67,-0.59,9.23
0.26,-0.7,-0.64,-3.51,-13.95,1.27
0.24,-0.7,-0.59,3.49,6.19,5.93
0.21,-0.71,-0.56,-1.44,-11.14,-9.03
0.35,-0.75,-0.63,1.56,-7.26,-3.08
0.31,-0.75,-0.61,13.02,-9.16,-4.99
0.35,-0.77,-0.55,15.67,3.59,-2.11
0.33,-0.79,-0.57,11.5,-11.72,-1.07
0.29,-0.78,-0.5,9.19,-0.72,-0.65
0.33,-0.79,-0.53,-1.29,-8.07,-0.59
0.29,-0.77,-0.51,3.5,-1.2,-0.22
0.31,-0.78,-0.56,0.61,-3.21,-3.78
0.27,-0.77,-0.53,7.39,-5.95,-4.5
0.33,-0.79,-0.52,1.75,-2.46,-7.02
0.34,-0.8,-0.5,3.64,-3.24,-2.93
0.31,-0.81,-0.52,3.65,-0.01,-3
0.34,-0.8,-0.49,2.43,-4.24,-1.79
0.35,-0.8,-0.51,0.42,-2.43,-2.61
0.34,-0.8,-0.52,0.86,-5.96,-0.37
0.32,-0.8,-0.48,-1.52,-3.79,0.2
0.33,-0.79,-0.49,-1.9,-6.57,-0.52
0.3,-0.78,-0.54,-2.39,-5.44,-0.94
0.95,0.51,0.26,4.13,20.97,7.39
0.83,0.59,0.26,3.34,2.39,-1.81
0.88,0.56,0.26,-1.55,1,-5.32
0.86,0.59,0.25,-8.04,-7.53,-15.02
0.87,0.6,0.24,0.7,3.89,-12.28
0.87,0.61,0.23,6.73,-0.34,-9.22
0.85,0.64,0.25,12.63,8.75,-5.82
0.95,0.68,0.15,13.68,8.78,-7.88
0.95,0.77,-0.11,14.48,8.57,-17.57
1.06,0.74,-0.09,41.89,36.5,-14.39
1.02,0.81,-0.02,54.29,16.92,0.68
1.17,0.81,0.08,56.19,18.28,10.61
1.19,0.8,0.1,75.52,0.31,27.87
1.25,0.83,0.22,84.89,-4.9,64.46
1.16,0.71,0.32,44.22,28.04,87.03
1.22,0.92,0.45,65.83,70.95,166.23
1.08,0.48,0.58,-12.33,54.01,157.16
1.25,0.21,0.14,40.93,-49.57,147.61
1.2,0.27,0.17,111.14,-68.44,162.45
1.09,0.29,0.54,91.35,-53.42,156.68
1.02,0.06,0.26,49,-36.31,145.94
1,-0.13,0.27,41.77,-40.65,137.25
0.91,-0.22,0.23,23.13,-34.37,126.34
0.91,-0.36,0.2,-4.78,-25.18,123.01
0.8,-0.45,0.17,-30.73,-25.02,113.87
0.68,-0.48,0.06,-37.13,-26.13,106.42
0.7,-0.6,-0.02,-39.38,-25.13,105.84
0.49,-0.58,-0.01,-49.27,-9.76,105.32
0.37,-0.62,-0.12,-42.01,-9.2,102.45
0.37,-0.7,-0.16,-70.21,-36.27,79.58
0.21,-0.68,-0.31,-63.71,-4.5,69.3
0.15,-0.71,-0.34,-63.04,-19.43,44.26
0.01,-0.65,-0.47,-80.77,-34.82,42.97
0.04,-0.63,-0.55,-57.29,19.82,35.84
-0.07,-0.6,-0.69,-44.09,29.53,24.12
0.03,-0.68,-0.57,-32.3,11.37,7.47
0.04,-0.71,-0.69,-21.75,-1.79,-0.67
0.11,-0.71,-0.64,-8.84,-4.21,-0.04
0.17,-0.71,-0.66,-10.36,-7.29,0.64
0.14,-0.71,-0.67,-7.91,-4.73,1.19
0.12,-0.72,-0.71,1.4,-5.69,-6.68
0.18,-0.74,-0.62,8.96,-0.29,-4.1
0.17,-0.77,-0.62,8.44,-0.18,-4.81
0.16,-0.75,-0.56,1.95,-2.17,-1.48
0.15,-0.76,-0.55,-1.27,-5.52,-4.94
0.2,-0.78,-0.6,2.19,-5.47,-4.81
0.17,-0.78,-0.57,0.07,-7.88,-2.5
0.22,-0.78,-0.59,0.75,-9.98,-5.32
0.2,-0.78,-0.59,2.5,-6.81,-1.93
0.2,-0.8,-0.57,0.25,-2.95,1.09
0.2,-0.78,-0.57,0.53,-4.23,-2.03
0.18,-0.77,-0.58,-6.08,-8.51,-2.59
0.2,-0.76,-0.59,-2.66,-10.24,-3.32
0.17,-0.76,-0.57,-0.56,-7.18,-3.53
0.17,-0.76,-0.57,-4.1,-5.85,-6.36
0.21,-0.77,-0.54,-1.81,-6.41,-10.19
0.22,-0.78,-0.56,-10.15,-5.14,-7.09
0.19,-0.76,-0.64,-10,1.66,-4.6
0.19,-0.75,-0.64,-4.68,-1.37,-7.07
0.26,-0.78,-0.63,0.9,-0.01,-2.45
0.9,0.63,0.12,10.19,0.68,-18.89
0.89,0.62,0.04,16.55,-2.47,-20.97
0.9,0.61,0.03,16.25,8.63,-18.26
0.89,0.62,0.07,10.69,8.04,-13.68
0.88,0.65,0.06,13.79,3.49,-13.29
0.85,0.69,0.06,7.8,4.91,-15.62
0.86,0.68,0.05,-0.78,-8.4,-10.4
0.85,0.68,0.06,-0.63,-1.91,-9.19
0.82,0.68,0.05,5.87,9.76,-6.5
0.84,0.7,0.03,2.28,9.63,-5.39
0.84,0.69,-0.05,22.06,48.16,-2.9
0.92,0.71,-0.22,62,132.25,-0.26
0.86,0.8,-0.26,82.97,117.22,7.81
1.13,0.72,-0.21,69.61,74.97,18.19
1.25,0.69,-0.01,89.56,75.38,30.38
0.94,1.02,0.68,93.02,106.15,69.52
1.26,0.57,-0.22,17.39,-59.15,69.59
1.19,0.84,0.25,36.58,32.69,78.44
1.14,0.84,0.26,-7.54,-22.6,44.76
1.41,0.58,0.36,19.45,24.95,110.32
1.17,0.56,0.38,13.08,-27.13,111.17
1.44,0.49,0.23,41.8,14.53,142.44
1.11,0.43,0.38,31.18,-6.65,147.29
1.18,0.32,0.34,14.51,35.31,150.64
0.93,0.15,0.3,10.8,1.92,149.97
1.05,0.04,0.32,-0.95,2.05,141.68
0.89,-0.11,0.27,-15.33,-1.59,128.05
0.9,-0.22,0.26,-22.1,2.74,108.91
0.82,-0.37,0.06,-43.58,-42.53,96.11
0.77,-0.41,0.17,-24.97,-29.59,94.88
0.52,-0.46,0.15,-36.91,-13.95,88.67
0.56,-0.56,0.15,-52.23,-42.96,80.35
0.2,-0.57,0.2,-72.05,1.45,62.85
0.19,-0.6,0.06,-81.63,-15.93,46.36
0.34,-0.7,-0.21,-105.67,-34.47,29.4
0.32,-0.71,-0.45,-86.97,-16.05,34.61
0.12,-0.7,-0.65,-62.47,-9.44,11.4
0.24,-0.69,-0.55,-48.8,-17.02,-13.3
0.35,-0.75,-0.67,-34,-5.16,-10.16
0.39,-0.73,-0.53,-18.79,-20.41,-11.6
0.47,-0.76,-0.6,-13.22,-13.17,-3.31
0.42,-0.72,-0.56,-10.81,-11.07,-3.33
0.46,-0.74,-0.61,-5.81,-11.58,-4.42
0.45,-0.73,-0.51,2.53,0.67,0.46
0.48,-0.73,-0.54,-0.36,-3.34,-2.68
0.47,-0.72,-0.53,0.48,0.01,-7.4
0.48,-0.76,-0.5,4.92,-0.04,-1.42
0.47,-0.76,-0.48,3.8,-8.35,-4.15
0.48,-0.73,-0.44,0.5,-10.85,-3.13
0.48,-0.74,-0.48,1.77,-1.98,-3.29
0.49,-0.76,-0.44,-1.8,0.66,-0.77
0.49,-0.76,-0.51,-1.37,-6.6,-1.46
0.49,-0.73,-0.46,-1.95,-3.02,-2.58
0.52,-0.73,-0.49,-2.23,3.4,1.02
0.45,-0.75,-0.52,-1.79,8.12,4.43
0.49,-0.74,-0.46,-5.29,-31.4,1.15
0.53,-0.75,-0.49,-3.71,-3.26,5.29
0.5,-0.73,-0.51,-7.82,-8.47,-3.67
0.44,-0.72,-0.54,-1.66,-9.49,1.4
0.4,-0.73,-0.46,3.76,2.24,-2.81
0.86,0.59,0.28,3.4,-10.18,1.73
0.88,0.57,0.28,-1.1,-17.94,12.62
0.9,0.59,0.28,-8.74,38.07,12.94
0.84,0.52,0.25,7.15,20.95,4.32
