AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.9,-0.16,0.96,64.75,126.39,242.78
-0.97,-0.04,0.74,64.23,6.23,219.45
-0.85,0.12,0.53,75.35,39.04,222.61
-0.69,0.19,0.32,57.54,28.6,214.48
-0.37,0.32,0.17,93.8,31.15,220.47
-0.08,0.31,0.02,41.87,-121.82,191.43
-0.06,0.41,-0.04,25.3,-7.19,181.88
0.03,0.38,-0.18,30.69,5.31,201.32
0.39,0.28,0.03,32.6,-21.81,218.52
0.57,0.19,-0.02,14.4,-21.81,204.69
1.02,0.09,-0.05,28.64,-25.47,203.84
1.17,0.03,-0.22,31.22,4.04,186.35
1.28,-0.13,-0.17,60.91,94.69,221.53
1.6,-0.23,0,-39.65,12.82,199.15
1.52,-0.35,0.02,-48.77,-20.44,96.75
1.23,-0.15,0.11,-4.16,51.11,1.42
1.09,-0.2,0.13,-18.78,-40.26,-19.01
1.09,-0.15,0.05,2.35,0.01,14.11
1.14,-0.16,0.05,4.32,3.56,10.75
1.14,-0.23,0.06,-3.78,0.24,1.94
1.23,-0.24,0.11,3.78,37.32,-12.59
1.34,-0.3,0.16,9.09,51.09,-40.81
1.55,-0.45,0.24,13.56,66.79,-69.29
1.46,-0.36,0.37,42.91,74.86,-140.1
1.39,-0.34,0.39,52.2,42.2,-167.33
1.21,-0.17,0.33,75.54,92.01,-199.61
0.91,-0.02,0.42,146.66,57.07,-219.67
0.52,0.12,0,113.97,99.01,-249.35
0.04,0.19,0.3,121.24,-2.98,-240.58
0.11,0.13,0.05,166.48,112.23,-203.73
-0.31,0.15,-0.15,240.44,81.87,-188.99
-0.27,0.24,-0.63,193.66,69.69,-157.8
-0.72,0.54,-1.37,142.51,193.84,-133.89
-0.49,0.59,-0.55,28.29,-69.98,-151.76
-0.9,0.76,-0.86,48.48,-33.8,-86.13
-0.75,0.64,-0.77,40.3,-20.5,-33.86
-0.67,0.63,-0.87,35.46,-8.91,-11.29
-0.63,0.63,-0.85,15.02,-6.37,-11.1
-0.6,0.57,-0.68,10.45,-22.76,-13.28
-0.6,0.59,-0.76,6.19,-1.92,-0.57
-0.56,0.54,-0.59,6.09,-7.48,5.99
-0.52,0.52,-0.61,0.32,-13.73,5.38
-0.5,0.51,-0.54,-0.17,-11.14,2.26
-0.49,-0.8,0.24,-1.59,-10.47,-3.6
-0.49,-0.8,0.26,-3.9,-10.62,-2.1
-0.5,-0.82,0.28,-5.41,-7.02,-0.96
-0.48,-0.81,0.26,-0.17,-5.55,0.59
-0.47,-0.81,0.26,-3.13,-7.07,1.68
-0.46,-0.81,0.27,-2.85,-5.38,1.16
-0.48,-0.82,0.28,-0.55,0.18,0.1
-0.53,-0.8,0.3,1.17,-4.98,1.05
-0.71,-0.72,0.2,15.65,-8.91,5.13
-0.96,-0.66,0.29,-9.12,-50.18,34.74
-1.16,-0.66,0.45,22.05,-51.73,90.72
-1.23,-0.64,0.56,62.71,-62.3,158.1
-1.2,-0.59,0.56,63.98,-61.82,182.45
-1.2,-0.5,0.64,47.03,-63.4,198.69
-1.15,-0.44,0.69,27.45,-58.71,187.51
-1.18,-0.28,0.72,50.32,-21.11,195.32
-1.14,-0.19,0.81,46.79,-2.24,191.71
-0.98,-0.09,0.95,7.78,15.9,250.92
-0.8,0,1.04,65.62,19.75,226.81
-0.72,0.1,0.89,87.8,-8.6,209.4
-0.72,0.2,0.6,92.7,43.85,207.97
-0.77,0.17,0.43,103.5,71.33,250.92
-0.57,0.52,0.16,68.68,162.56,250.92
0.18,0.21,0.02,44.15,54.95,234.58
0.19,0.15,0.01,9.12,112.33,191.29
0.63,0.27,0.12,-8.98,20.59,205.5
0.57,0.09,0.11,-43,20.26,189.49
0.74,0.05,0.22,-61.95,-15.64,168.21
0.93,-0.07,0.15,-35,25.58,185.53
1.33,-0.27,0.25,-72.63,3.28,188.82
1.74,-0.69,0.36,-121.98,-5.59,171.19
1.78,-0.46,0.59,-68.67,26.19,48.04
1.01,-0.21,0.55,-38.36,6.58,-93.45
0.84,-0.11,0.52,2.25,-0.21,-17.77
0.96,-0.13,0.36,-5.64,-11.59,19.49
1.1,-0.15,0.4,7.91,12.44,4.17
1.07,-0.14,0.39,-8.9,-6.37,-14.44
1.04,-0.13,0.46,-1.49,17.44,-7.68
1.14,-0.2,0.49,8.5,14.63,-5.85
1.27,-0.34,0.6,23.33,22.08,-24.16
1.35,-0.31,0.63,66.45,28.77,-53.58
1.3,-0.22,0.56,61.87,15.75,-103.28
1.07,-0.09,0.52,56.63,10.48,-137.93
1.04,0.06,0.57,52.09,-20.92,-173.26
0.96,0.12,0.58,83.77,3.86,-187.71
0.84,0.21,0.57,160.78,-86.4,-245.48
0.5,0.1,0.18,118.25,73.25,-232.76
0.2,0.13,0.19,200.58,-66.82,-241.48
0.17,0.1,-0.31,144.93,81.82,-247.48
-0.27,0.1,-0.25,148.34,47.28,-226.52
-0.44,0.11,-0.61,159.31,87.63,-187.89
-0.87,0.27,-1,143.87,5.24,-186.05
-0.88,0.31,-0.85,34.31,-18.85,-167.06
-1.3,0.5,-0.81,28.21,-33.41,-109.88
-1.12,0.49,-0.83,36.85,-4.78,-27.25
-0.88,0.43,-0.84,19.03,-17.31,-9.27
-0.81,0.45,-0.79,11.75,-10.2,-0.96
-0.78,0.41,-0.66,-5.53,-15.61,-3.85
-0.76,0.39,-0.54,-4.06,-15.91,1.66
-0.72,0.37,-0.53,-2.77,-11.95,10.55
-0.45,-0.82,0.26,-1.36,-6.37,2.56
-0.44,-0.83,0.25,-2.51,-7.5,-1.63
-0.45,-0.83,0.25,-2.62,-4.32,-1.44
-0.44,-0.84,0.25,-6.68,-7.24,-2.1
-0.45,-0.83,0.25,-3.64,-7.8,-1.58
-0.46,-0.83,0.27,-1.86,-2.02,-2.65
-0.42,-0.85,0.25,-3.2,-6.82,-1.25
-0.45,-0.84,0.26,-1.15,-1.29,-1.98
-0.56,-0.82,0.35,3.48,-15.02,2.6
-0.94,-0.73,0.31,26.93,-9.05,24.58
-1.25,-0.68,0.38,14.38,-57.78,71.68
-1.31,-0.71,0.52,39.26,-54.99,129.94
-1.32,-0.78,0.63,65.71,-99.89,171.92
-1.23,-0.76,0.7,96.5,-69.44,193.64
-1.21,-0.7,0.77,60.99,-64.21,201.23
-0.9,-0.61,0.73,59.59,-31.43,207.17
-0.89,-0.37,0.85,69.32,127.95,195.58
-0.84,-0.26,0.96,28.29,-15.97,223.29
-0.93,-0.1,0.93,82.54,63.55,234.29
-0.9,-0.17,0.66,74.99,28.02,250.68
-0.59,0.02,0.39,71.41,38.47,238.15
-0.43,0.03,0.11,105.7,95.76,242.64
-0.01,-1.14,0.13,92.64,196.03,250.92
0.03,0.25,-0.08,29.8,90.5,250.92
0.3,0.29,0,1.61,80.09,250.92
0.58,0.17,0.11,-69.28,17.24,231.02
0.78,0.04,0.2,-58.49,35.27,208.98
1.13,-0.03,0.25,-64.09,35.71,176.06
1.27,-0.15,0.31,-72.91,25.34,155.17
1.5,-0.18,0.47,-77.91,46.22,114.13
1.48,-0.2,0.62,-48.43,49.14,18.82
1.18,-0.07,0.62,-3.56,16.34,-25.88
1,0.02,0.6,-1.81,-9.98,-15.7
1.15,-0.03,0.51,-3.15,-15.39,1.06
1.35,-0.09,0.56,-8.33,-1.79,-29.65
1.48,-0.25,0.62,11.09,11.31,-57.87
1.55,-0.34,0.73,45.62,36.37,-112.71
1.15,-0.17,0.58,71.9,19.66,-217.45
0.67,0.14,0.48,90.95,21.61,-212.16
0.54,0.34,0.26,79.18,53.37,-165.71
0.43,0.44,0.27,88.89,40.29,-137.96
0.34,0.44,0.21,110.77,75.52,-149.62
0.19,0.43,0.07,133.31,49.12,-161.73
0.07,0.46,0,139.04,35.92,-168.52
-0.14,0.45,-0.25,180.89,75.05,-147.62
-0.32,0.5,-0.6,203.8,67.06,-88.29
-0.36,0.51,-0.48,123.33,21.09,-95.29
-0.52,0.5,-0.59,91.74,-58.11,-175.79
-0.81,0.59,-0.72,111.93,3.2,-128.51
-0.95,0.67,-1.12,82.12,8.37,-90.6
-0.95,0.64,-1.03,26.13,-19.77,-27.6
-0.77,0.56,-0.84,20.64,-7.23,-5.48
-0.69,0.51,-0.8,1.67,-16.46,10.76
-0.59,0.47,-0.71,6.38,2.33,17.31
-0.53,0.45,-0.68,-2.5,-7.18,15.39
-0.49,0.42,-0.57,-5.28,-4.76,12.89
-0.46,0.43,-0.6,-4.36,5.55,25.03
-0.44,0.45,-0.62,4.3,13.53,17.28
-0.45,0.48,-0.63,4.84,-2.93,9.24
-0.46,0.47,-0.65,4,3.52,7.63
-1.05,-0.75,0.4,34.83,-36.3,97.83
-1.06,-0.69,0.49,18.32,-53.98,136.39
-0.97,-0.69,0.51,21.61,-58.31,151.03
-0.93,-0.61,0.57,27.4,-27.19,142.6
-0.88,-0.49,0.58,11.76,-20.46,147.75
-0.93,-0.35,0.72,32.12,16.23,152.64
-1.15,-0.26,0.94,20.83,23.36,180.47
-1.09,-0.21,0.91,101.09,11.77,200.61
-0.91,-0.12,0.59,102.24,46.66,170.84
-0.98,0.11,0.48,66.38,41.5,238.1
-0.6,0.18,0.29,76.33,40.92,242.02
-0.5,0.25,0.18,74.9,20.69,248.78
-0.39,0.4,0.12,71.87,89.96,250.92
0.01,0.3,0.08,53.19,33.9,244.7
0.12,0.26,-0.05,31.8,31.18,242.84
0.44,0.21,0,29.66,-7.31,241.36
0.39,0.04,-0.11,18.54,-29.56,234.95
0.75,-0.13,-0.23,31.84,-56.75,230.79
1.05,-0.34,-0.57,29.03,-17.11,250.92
1.5,-0.61,-0.46,-0.41,11.8,250.92
1.91,-0.72,-0.27,-64.87,-11.05,198.58
1.45,-0.57,-0.18,-49.6,-9.84,-22.23
1.11,-0.3,-0.12,-39.39,-45.96,-67.87
0.89,-0.09,-0.21,16.38,19.56,-33.16
1.12,-0.18,-0.27,3.09,6.02,-3.96
1.24,-0.26,-0.29,3.58,58.29,-15.25
1.32,-0.32,-0.23,-27.66,33.29,-55.87
1.46,-0.36,-0.18,-6.38,74.88,-85.84
1.46,-0.42,-0.09,-10.07,44.05,-144.07
1.32,-0.26,-0.06,8.03,93.34,-193.39
0.93,-0.1,0.05,15.84,45.89,-231.54
0.65,0.19,0.01,38.59,145.01,-211.06
0.38,0.4,0.17,31.78,70.08,-194.6
0.43,0.42,0.23,84.83,179.71,-140.65
0.41,0.4,0.08,132.35,150.27,-118.97
0.27,0.35,0.15,179.71,87.43,-168.57
-0.07,0.39,-0.42,171.19,119.11,-143.99
-0.2,0.56,-0.61,250.69,144.77,-41.55
-0.23,0.77,-1.33,130.23,24.07,-168.54
-0.63,0.72,-0.31,79.85,-66.18,-192.52
-0.57,0.61,-1,169.98,45.73,-66.89
-0.5,0.55,-1.02,120.19,-70.61,-68.36
-0.46,0.52,-1.14,73.59,10.56,-24
-0.51,0.48,-1.01,22.63,-31.69,-18.26
-0.51,0.46,-1,4.01,-27.17,0.03
-0.48,0.44,-0.96,0.95,-3.03,15.84
-0.4,0.39,-0.81,0.37,-11.56,4.93
-0.41,0.39,-0.76,-8.12,-18.13,7.37
-0.36,0.39,-0.74,-6.17,-12.05,9.9
-0.36,0.38,-0.73,-4.51,-2.44,5.37
-0.36,0.38,-0.71,0.61,-9.89,2.94
-0.36,0.39,-0.73,3.16,-1.87,1.23
-0.38,0.39,-0.73,2.24,-7.34,-1.5
-0.34,0.39,-0.75,2.07,-2.24,-1.6
-0.39,0.4,-0.73,-9.24,1.27,3.97
-0.38,0.41,-0.73,-6.97,-13.02,2.62
-0.38,0.41,-0.73,-8.24,-13.08,1.97
-0.39,0.42,-0.72,-13.46,-22.35,-0.03
-0.36,0.39,-0.68,-7.27,-17.47,2.64
-0.36,0.4,-0.69,-2.1,-12.89,-0.97
-0.32,-0.86,0.37,-7.75,-13.37,-3.68
-0.34,-0.88,0.38,-5.66,-4.7,-1.16
-0.35,-0.87,0.36,4.29,0.05,0.04
-0.33,-0.86,0.35,0.84,1.66,1.77
-0.34,-0.86,0.37,-4.99,-8.65,2.32
-0.35,-0.86,0.36,-4.77,-4.4,-2.69
-0.37,-0.87,0.38,-2.74,1.12,3.54
-0.48,-0.84,0.45,4.41,-10.36,16.94
-0.72,-0.82,0.39,17.3,-62.09,62.26
-0.89,-0.8,0.48,12.56,-197.96,144.24
-0.89,-0.65,0.63,33.54,-88.37,133.16
-1.2,-0.6,0.79,53.81,-37.76,134.32
-1.18,-0.63,0.88,64.56,-53.05,176.39
-1.26,-0.57,0.88,81.5,-14.66,193
-1.12,-0.51,1.03,40.64,9.4,221.48
-0.87,-0.42,1.06,38.74,-13.14,237.77
-0.54,-0.32,1.12,27.71,-50.88,240.07
-0.37,-0.17,1.02,76.22,0.75,196.66
-0.51,-0.01,0.94,72.17,6.24,158.13
-0.58,0.17,0.72,61.87,69.34,189.39
-0.63,0.2,0.74,97.76,43.21,166.04
-0.43,0.22,0.47,137.81,72.27,216.94
-0.15,0.31,0.11,128.66,71.34,227.17
-0.05,0.39,0,74.75,86.7,222.77
0.09,0.36,-0.07,70.99,126.11,250.92
0.3,0.31,-0.02,51.57,141.99,250.92
0.72,0.17,0.08,-2.45,26.82,221.51
0.96,0.04,0.06,-52.66,0.62,182.32
1.32,-0.06,0.29,-63.26,-2.04,180.85
1.57,-0.25,0.28,-82.33,29.84,143.51
1.63,-0.28,0.53,-59.1,-34.46,38.55
1.25,-0.13,0.44,0.9,13.66,-30.57
1.01,0.04,0.39,8.21,-33.11,-22.35
1.03,0.12,0.23,13.93,5.89,1.8
1.1,0.09,0.25,-15.88,-27.4,0.9
1.13,0.09,0.27,-9.29,-14.43,-17.87
1.24,0.04,0.28,-3.66,24.99,-8.95
1.37,-0.04,0.43,-7.72,25.76,-22.15
1.34,-0.13,0.53,19.09,50.06,-43.52
1.38,-0.06,0.59,42.96,74.66,-62.36
1.23,-0.08,0.5,42.39,18.08,-114.91
1.03,0.02,0.48,85.26,60.9,-146.7
0.96,-0.03,0.55,127.51,-6.46,-182.74
0.55,0.05,0.15,152.51,10.2,-224.13
0.46,0.05,0.24,206.64,41.1,-209.25
0.01,-0.01,-0.16,221.74,-22.63,-243.48
-0.3,0.03,-0.4,179.04,25.47,-240.09
-0.42,0.09,-0.55,229.1,18.73,-202.42
-0.79,0.32,-1.19,145.19,10.08,-195.07
-1.05,0.62,-1.03,70.49,-16.66,-135.7
-1.14,0.66,-1,33.69,-11.02,-66.97
-0.82,0.54,-0.86,33.67,-17.51,-8.89
-0.65,0.53,-0.97,22.81,4.08,-3.33
-0.61,0.49,-0.85,1.51,-17.08,-6.19
-0.58,0.46,-0.74,-0.96,-10.26,-0.82
-0.56,0.44,-0.66,-0.23,-9.15,7.6
-0.49,0.41,-0.66,0.22,-12.28,11.29
-0.48,0.41,-0.64,-1.21,-8.07,3.48
-0.48,0.41,-0.62,-10.33,-11.2,5.05
-0.47,0.42,-0.64,-0.51,-5.15,1.26
-0.6,-0.72,0.15,-5.88,-14.4,1.87
-0.58,-0.73,0.14,-10.52,-17.28,1.57
-0.58,-0.75,0.16,-11.59,-16.82,-7.33
-0.6,-0.73,0.16,-4.38,-9.43,-1.13
-0.61,-0.73,0.17,-9.15,-11.76,-3.94
-0.63,-0.72,0.17,-0.32,-2.42,-1.19
-0.79,-0.67,0.17,-17.8,-42.19,12.49
-1.02,-0.57,0.08,-34.56,-91.6,46.16
-1.17,-0.51,-0.03,-48.13,-93.91,78.23
-1.33,-0.48,0.18,-38.13,-96.64,112.09
-1.45,-0.47,0.34,-19.7,-118.39,152.73
-1.41,-0.47,0.6,6.9,-100.69,176.78
-1.39,-0.47,0.72,8.38,-93.73,229.24
-1.2,-0.44,0.78,48,-32.34,204.02
-1.06,-0.35,0.72,39.22,-5.71,224.12
-1.02,-0.18,0.84,65.33,-3.27,210.51
-0.66,-0.09,0.9,99.8,12.91,202.17
-0.64,-0.12,0.86,56.79,-29.19,173.61
-0.49,0.21,0.5,68.9,23.18,138.81
-0.64,0.23,0.37,67.12,1.31,182.43
-0.32,0.36,0.16,73.93,89.95,188.84
-0.28,0.2,-0.07,52.91,132.21,229.91
0.09,0.17,-0.21,15.02,130.18,250.92
0.45,0.02,-0.13,5.96,-5.63,250.92
0.69,0.09,0.24,-45.94,4.71,250.92
0.84,0.07,0.1,-60.53,-11.27,194.97
1.35,-0.03,0.02,-56.68,-68.69,167.94
1.69,-0.1,0.01,-64.46,-26.16,158.19
1.68,-0.29,0.28,-66.93,-84.1,58.77
1.56,-0.03,0.29,-32.79,16.15,9.16
1.07,0.12,0.27,-3.78,-36.38,-62.55
0.98,0.16,0.15,5.7,-9.52,-27.82
1.04,0.2,0.11,5,22.21,18.72
1.14,0.17,0.16,1.17,3.16,-4.36
1.24,0.09,0.12,-16.91,-14.38,-14.49
1.35,0.03,0.16,-11.78,13.11,-38.33
1.34,0.01,0.23,10.7,-2.89,-85.74
1.5,0.02,0.17,23.99,58.73,-97.96
1.47,0.1,0.17,24.83,67.01,-145.94
1.42,0.08,0.31,46.19,92.34,-180.87
0.75,0.17,0.16,63.25,76.55,-249.35
0.37,0.35,0.17,91.41,39.4,-249.35
-0.18,0.33,0.18,38.83,72.06,-247.88
0.04,0.42,0.26,104.9,48,-214.1
-0.24,0.29,-0.06,131.39,108.27,-194.55
-0.17,0.22,-0.14,175.16,28.44,-228.78
-0.75,0.12,-0.89,120.95,94.69,-243.45
-0.78,0.31,-0.35,9.61,-52.56,-219.46
-1.37,0.16,-0.54,9.28,44.12,-199.52
-1.67,0.15,-0.24,-8.31,-47.53,-95.74
-1.26,0.21,-0.42,40.83,19.59,4.84
-1.07,0.24,-0.57,26.74,-3.63,9.71
-0.96,0.26,-0.47,4.26,-0.28,6.24
-0.93,0.23,-0.38,-6.6,-24,1.15
-0.87,0.22,-0.32,1.64,-3.31,5.3
-0.85,0.22,-0.34,-0.36,-5.28,8.06
-0.79,0.22,-0.32,-0.54,-11.17,5.93
-0.78,0.23,-0.32,-4.47,-3.38,2.23
-0.83,0.22,-0.31,-1.01,-0.23,-2.39
-0.8,0.22,-0.31,1.48,2.92,-1.65
-0.42,-0.86,0.17,-5.17,-11.17,-3.2
-0.43,-0.87,0.16,-3.23,-7.21,-3.63
-0.43,-0.86,0.16,-5.38,-9.7,-5.52
-0.42,-0.87,0.16,-3.72,-9.66,-6.11
-0.44,-0.87,0.17,0.53,-4.33,-4.23
-0.52,-0.87,0.22,-0.91,-14.31,0.81
-0.87,-0.78,0.17,14.87,-73.52,32.74
-1.09,-0.7,0.15,9.5,-91.41,70.25
-1.23,-0.73,0.37,19.01,-79.35,109.97
-1.24,-0.79,0.46,45.32,-111.35,148.27
-1.12,-0.81,0.54,60.32,-88.37,174.64
-1.15,-0.7,0.67,34.65,-71.44,188.29
-0.94,-0.64,0.75,40.51,-53.47,200.2
-1.09,-0.5,0.86,61.26,8.53,206.89
-0.82,-0.52,0.87,28.6,25.52,240.29
-0.89,-0.26,0.9,90.25,22.56,250.92
-0.77,-0.11,0.8,95.03,10.36,239.46
-0.62,-0.01,0.5,101.28,9.29,236.18
-0.51,0.25,0.5,166.25,-41.2,165.9
-0.29,0.24,0.22,68.85,92.6,152.29
-0.26,0.33,0.01,6.77,109.56,162.25
-0.03,0.47,0.08,5.38,114.6,199.71
0.11,0.44,0.02,8.54,37.98,226.66
0.4,0.35,0.16,-34.84,21.42,234.03
0.71,0.27,0.12,-23.2,14.12,235.06
0.96,0.17,0.1,-60.76,18.82,196.6
1.4,-0.05,0.07,-51.64,53.22,177.41
1.74,-0.1,0.35,-75.96,12.46,148.94
1.68,-0.12,0.58,-66.27,-10.18,-13.87
1.03,0.09,0.5,-13.91,-19.44,-73.31
1.03,0.23,0.43,18.21,32.46,-25.42
1.05,0.31,0.35,7.79,37.81,-9.03
1.24,0.28,0.42,-3.97,17.42,-31.16
1.46,0.1,0.55,-9.27,27.49,-22.37
1.37,0.03,0.74,50.93,65.46,-72.61
1.17,0.18,0.61,67.71,54.11,-157.01
0.72,0.32,0.44,76.34,23.58,-173.68
0.63,0.44,0.34,111.93,102.53,-132.58
0.53,0.41,0.33,125.64,42.29,-121.19
0.74,0.31,0.36,137.22,79.85,-125.01
0.3,0.14,0.31,170.61,16.57,-203.31
0.16,-0.01,0.14,220.54,0.43,-246.43
-0.27,-0.2,-0.69,172.5,104.16,-249.35
-0.76,0.11,-0.82,184.55,-26.47,-207.42
-1.26,0.29,-1.02,119.29,61.05,-173.96
-1.35,0.42,-0.86,79,-36.51,-92.24
-1.09,0.43,-0.94,47.09,17.15,-28.24
-0.89,0.39,-0.94,48.3,16.31,-5.61
-0.76,0.39,-0.91,25.01,23.95,2.8
-0.68,0.33,-0.74,4.97,-12.99,-4.21
-0.62,0.31,-0.68,1.49,1.79,0.24
-0.59,0.27,-0.6,4.36,-4.31,2.55
-0.54,0.29,-0.64,5.37,-1.57,1.2
-0.56,0.25,-0.65,-2.6,-4.78,1.13
-0.54,0.29,-0.62,-2.87,5.39,-0.56
-0.58,0.29,-0.74,-18.5,5.76,1.42
-0.55,0.29,-0.62,-11.13,-1.28,-1.39
-0.59,0.3,-0.68,-3.9,-10.99,-0.52
-0.56,0.3,-0.62,-1.46,-3.86,1.47
-0.56,0.31,-0.63,-11.76,-11.05,1.63
-0.45,-0.83,0.29,-3.21,-8.56,-0.84
-0.47,-0.82,0.26,-0.52,-7.5,2.42
-0.48,-0.82,0.29,-4.68,-10.79,2
-0.47,-0.82,0.3,-1.86,-7.6,3
-0.44,-0.82,0.29,-3.02,-12.93,6.65
-0.48,-0.81,0.31,-0.05,-4.49,2.03
-0.51,-0.81,0.29,-0.7,-12.46,6.74
-0.71,-0.77,0.31,8.58,-30.01,15.96
-1,-0.67,0.25,6,-82.77,57.58
-1.12,-0.67,0.39,14.84,-39.15,104.71
-1.24,-0.62,0.52,25.49,-80.17,155.05
-1.25,-0.61,0.59,28.26,-54.43,169.5
-1.25,-0.59,0.72,15.94,-80.45,200.42
-1.15,-0.53,0.86,51.25,-12.63,193.14
-1.08,-0.43,0.84,44.85,-9.7,202
-0.98,-0.37,0.92,39.51,47.02,211.77
-0.86,-0.26,0.97,58.81,16.24,214
-0.93,-0.17,0.76,69.74,81.09,229.05
-0.83,-0.06,0.65,37.82,45.99,231.77
-0.81,-0.05,0.35,67.44,64.42,220.05
-0.62,0.05,0.18,128.43,-9.14,250.92
-0.05,0.14,-0.08,116.58,173.85,250.92
0.34,0.19,0.02,20.78,-58.21,242.26
0.65,0.29,-0.14,-21.38,-30.29,166.46
0.74,0.25,-0.05,26.83,-94,172.74
0.97,0.27,-0.22,13.65,-42.08,149.49
1.18,0.34,-0.39,-47.23,-188.13,46.19
1.11,0.41,-0.43,-3.6,-48.88,62.55
1.23,0.38,-0.41,51.14,89.05,109.02
1,0.5,-0.2,-29.55,27.18,23.84
0.98,0.42,-0.18,-24.33,-35.4,4.89
1.06,0.41,-0.26,8.62,24.7,39.81
1.07,0.4,-0.16,-10.03,-2.21,11.42
1.08,0.39,-0.16,-10.43,14.58,6.74
1.34,0.3,-0.32,-4.22,112.56,-11.84
1.5,0.19,0.06,4.58,141.53,0.03
1.65,0.12,0.26,8.41,94.79,-123.21
1.31,0.12,0.21,42.09,102.31,-184.63
1,0.24,0.22,67.14,46.34,-210.87
0.6,0.28,0.05,54.59,49.77,-242.2
0.31,0.24,0.17,90.29,39.31,-246.32
-0.16,0.13,-0.12,92.79,6.71,-249.35
-0.19,0.13,-0.08,86.68,-100.42,-249.35
-0.47,-0.02,-0.48,38.32,107.11,-249.35
-0.78,-0.09,-0.3,81.99,108.68,-249.35
-1.44,0.04,-0.69,42.3,61.62,-218.83
-1.5,0.2,-0.34,35.32,62.32,-112.19
-1.3,0.21,-0.52,44.86,5.63,-51.97
-1.15,0.22,-0.64,36.54,13.55,-24.15
-1.07,0.27,-0.67,32.75,12.46,-13.05
-0.95,0.22,-0.59,-4.5,-15.71,0.7
-0.88,0.19,-0.48,4.32,0.43,4.26
-0.84,0.18,-0.47,-4.15,-5.04,12.81
-0.74,0.17,-0.46,-2.78,-8.68,10.94
-0.71,0.18,-0.42,-1.45,-4.44,4.61
-0.75,0.19,-0.42,-1.62,-5.92,1.55
-0.73,0.19,-0.45,2.89,-6.15,4.06
-0.72,0.19,-0.48,1.16,-4,0.83
-0.73,0.18,-0.49,-2.12,-0.58,0.32
-0.76,0.19,-0.44,-4.26,-8.2,-0.65
-0.42,-0.87,0.2,0.99,-0.82,-5.23
-0.45,-0.87,0.2,-5.58,-11.74,-7.55
-0.43,-0.87,0.18,-9.94,-21.94,-4.22
-0.42,-0.86,0.18,-6.7,-18.06,0.14
-0.43,-0.87,0.18,-3.17,-3.41,2.58
-0.42,-0.88,0.23,-7.28,-20.42,3.52
-0.58,-0.85,0.22,1.58,-29.06,11.48
-0.85,-0.82,0.11,-14.26,-110.97,42.94
-1.02,-0.78,0.08,-19.6,-113.79,88.26
-1.14,-0.78,0.22,-13.45,-99.67,126.19
-1.17,-0.8,0.36,-11.86,-115.57,162.84
-1.13,-0.82,0.5,15.2,-83.56,190.36
-1.14,-0.76,0.57,13.54,-115.11,206.86
-1.09,-0.59,0.75,36.61,-33.61,212.02
-1.01,-0.47,0.79,16.16,-6.26,229.1
-0.81,-0.29,0.85,26.63,61.11,234.84
-0.75,-0.09,0.84,88.35,136.36,226.83
-1,0.08,0.69,74.14,135.18,231.9
-0.9,0.13,0.36,47.17,47.66,206.08
-0.66,0.2,0.25,-0.47,19.9,197.4
-0.59,0.26,-0.01,25.01,23.79,220.3
-0.27,0.28,0.05,13.84,4.5,212.13
-0.13,0.33,-0.15,2.93,109.31,239.87
0.23,0.23,-0.04,9.54,52.08,250.92
0.54,0.26,0.04,-48.64,-4.45,236.87
0.85,0.17,0.02,-56.94,-69.88,176.64
0.88,0.26,-0.04,-53.36,-90.51,121.74
1.11,0.22,-0.08,-85.64,-88.1,127.64
1.49,0.06,0.06,-44.21,26.82,130.32
1.58,0.06,0.21,-35.61,74.63,97.52
1.43,0.14,0.35,-25.8,-4.47,-2.13
1.07,0.26,0.29,-1.72,-17.04,-36.95
1.01,0.3,0.22,4.59,-10.78,-3.7
1.14,0.23,0.22,16.76,25.87,9.21
1.37,0.15,0.21,10.57,38.59,-16.17
1.44,0.02,0.46,26.9,121.47,-13
1.61,-0.11,0.75,77.92,115.11,-66.94
1.2,0.03,0.58,128.53,75.79,-171.29
0.77,0.27,0.35,140.8,27.96,-175.68
0.53,0.47,0.23,127.51,32.56,-166.32
0.48,0.56,0.2,107.82,-11.54,-164.76
0.23,0.49,0.16,126.45,21.81,-169.9
0.32,0.52,0.08,138.52,-10.55,-164.48
0.3,0.33,0.08,151.45,41.5,-145.43
0.07,-0.01,-0.24,204.51,20.49,-167.06
-0.42,-0.1,-0.9,207.16,90.08,-166.03
-0.84,0.32,-1.45,146.82,33.13,-160.08
-1.26,0.67,-0.96,40.57,-64.56,-122.87
-0.76,0.51,-1.1,57.77,22.88,-12.39
-0.58,0.49,-1.04,24.11,-16.54,-22.93
-0.57,0.5,-1.1,14.16,-6.97,-10.17
-0.54,0.45,-0.89,-5.5,-2.79,-4.28
-0.53,0.4,-0.73,-5.29,-12.3,1.97
-0.44,0.38,-0.71,-5.56,2.21,9.38
-0.4,0.38,-0.7,-4.72,-4.92,3.48
-0.41,0.39,-0.68,-8.66,-6.88,3.26
-0.4,0.39,-0.69,-2.84,-8.18,3.24
-0.41,0.41,-0.73,-3,-4.71,4.49
-0.41,0.42,-0.7,1.19,-10.29,2.26
-0.41,0.42,-0.72,3.63,-4.69,3.41
-0.56,-0.77,0.29,-11.27,5.55,-20.3
-0.57,-0.77,0.28,-8.63,3.07,-11.45
