AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.13,0.83,0.11,27.11,55.21,92.48
0,0.84,0.13,16.81,41.74,74.53
-0.06,0.94,0.05,22.48,63.41,68.28
0.09,0.91,0.06,27.13,11.6,77.23
0.15,0.96,0,28.83,8.98,66.81
0.24,0.92,-0.04,39.91,-0.24,64.51
0.36,0.91,-0.17,23.16,16.63,39.75
0.44,0.87,-0.18,12.01,9.44,13.84
0.36,0.93,-0.21,-0.2,12.37,-4.43
0.28,0.97,-0.09,-15.99,-0.31,3.32
0.26,0.99,-0.06,-7.49,-2.86,0.19
0.24,0.99,-0.09,-4.68,-11.12,0.73
0.25,1,-0.07,-5.89,-8.76,-0.98
0.24,1,-0.09,-4.49,-6.46,-2.61
0.23,0.98,-0.05,-3.06,-8.54,-3.39
0.23,0.98,-0.06,1.47,-5.34,-6
0.22,0.98,-0.09,-5.9,-10.25,-2.12
0.21,0.99,-0.06,-6.2,-6.87,-3.68
0.22,0.99,-0.06,-0.95,-3.67,-3.13
0.23,0.98,-0.07,-3.51,-6.64,-3.67
0.23,0.97,-0.08,-3.84,-7.31,-4.98
0.21,0.96,-0.12,-8.15,3.93,-8.16
0.2,0.98,-0.03,-11.97,14.51,-7.24
0.18,1.02,0,-9.8,-5.51,-4.19
0.18,1.02,-0.01,-3.1,-7.86,-2.44
0.18,1,-0.02,-2.31,-6.75,-0.15
0.19,1.01,-0.03,-0.27,-7.79,-0.54
-0.22,-0.96,0.2,-2.11,-0.08,-1.18
-0.2,-0.96,0.2,-0.59,-5.47,0.92
-0.23,-0.96,0.2,1.31,4.65,-6.2
-0.17,-0.97,0.17,-5.81,0.5,-0.13
-0.2,-0.94,0.21,5.64,23.63,-10.95
-0.19,-0.97,0.19,6.03,3.54,-6.44
-0.2,-0.95,0.17,0.15,10.84,-3.02
-0.23,-0.95,0.21,-3.33,1.56,-0.14
-0.28,-0.93,0.2,-1,-5.31,13.98
-0.37,-0.93,0.21,5.14,0.12,21.82
-0.4,-0.9,0.24,3.59,14.02,39.71
-0.41,-0.93,0.26,27.3,69.66,38.56
-0.53,-0.91,0.23,25.57,29.15,57.61
-0.65,-0.92,0.22,35.12,7.18,91.44
-0.81,-0.89,0.3,40.62,-28.2,145.74
-0.76,-0.84,0.4,56,-49.85,181.23
-0.91,-0.7,0.43,64.37,-21.05,184.19
-0.89,-0.57,0.53,73.67,-4.11,168.81
-0.96,-0.42,0.5,79.81,-10.45,179.24
-0.99,-0.25,0.5,63.65,-16.79,166.44
-0.97,-0.1,0.46,68.45,-7.02,160.73
-0.88,0.03,0.48,62.46,-8.12,158.88
-0.84,0.18,0.46,69.25,15.31,136.91
-0.69,0.3,0.38,79.9,7.75,138.39
-0.58,0.41,0.35,75.45,28.25,115.16
-0.46,0.5,0.16,66.54,32.46,91.44
-0.33,0.59,0.14,44.75,69.33,68.57
-0.43,0.73,0.15,45.67,51.1,67.35
-0.3,0.77,0.07,35.07,17,82.5
-0.29,0.84,0.03,31.44,9.62,82.34
-0.15,0.86,-0.01,31.35,-1.11,84.58
-0.1,0.87,-0.08,33.38,-22.81,82.32
-0.05,0.92,-0.14,20.93,-16.56,80.97
0.04,0.89,-0.15,18.8,-27.24,79.11
0.11,0.92,-0.19,19.37,-7.77,63.58
0.19,0.9,-0.2,9.74,-11.76,55.46
0.21,0.9,-0.22,11.54,1.4,26.23
0.25,0.92,-0.26,3.21,-2.64,25.91
0.27,0.92,-0.26,-0.58,11.95,6.71
0.29,0.95,-0.2,-12.92,-8.39,4.69
0.23,0.97,-0.2,-8.36,9.89,-12.58
0.19,0.99,-0.16,-8.61,-10.17,0.31
0.18,0.98,-0.16,-3.07,0.56,-6.52
0.18,0.97,-0.16,-1.22,6.93,-5.97
0.17,0.98,-0.14,-6.08,-7.41,-3.16
0.18,0.98,-0.15,-1.62,0.4,-4.77
0.17,0.97,-0.14,-1.4,-5.27,-3.65
0.17,0.97,-0.19,-4.95,-4.3,-4.72
0.16,0.98,-0.13,-9.76,-2.7,-4.72
0.16,0.99,-0.14,-1.92,1.76,-5.18
0.16,0.99,-0.14,-2.81,-7.37,1.35
0.16,0.98,-0.14,0.48,-1.92,-1.01
0.16,0.98,-0.14,-1.07,-4.5,1.8
0.17,0.98,-0.15,-1.87,-3.06,-0.45
0.16,0.98,-0.14,-1.31,-5.58,-1.02
0.16,0.98,-0.15,-0.46,-4.56,-0.68
0.17,0.99,-0.15,-1.16,-3.54,0.1
0.17,0.99,-0.14,-0.1,-5.46,0.22
0.17,0.99,-0.15,-1.21,-4.7,-0.95
0.16,0.98,-0.15,-1.34,-3.86,-1.65
-0.32,-0.92,0.11,-1.07,-6.32,-1.19
-0.32,-0.91,0.12,0.01,-4.31,2.52
-0.29,-0.93,0.15,-2.17,-5.82,-1
-0.27,-0.93,0.12,-5.55,-8.88,3.37
-0.34,-0.92,0.13,3.89,3.08,-11.98
-0.38,-0.92,0.13,-3.97,-5.76,3.16
-0.51,-0.9,0.16,1.02,-10.81,21.35
-0.68,-0.87,0.2,7.72,-36.56,77.93
-0.6,-0.86,0.19,17.48,-59.4,98.64
-0.64,-0.78,0.27,44.83,-51.48,114.54
-0.7,-0.77,0.32,21.86,14.88,101.17
-0.78,-0.74,0.37,36.02,-19.88,113.1
-0.84,-0.65,0.38,57.48,-25.15,124.32
-0.88,-0.52,0.48,82.66,-42.22,137.16
-0.9,-0.37,0.5,97.26,-35.61,131.54
-0.9,-0.24,0.55,100.3,-24.92,123.45
-0.89,-0.11,0.53,102.85,-15.29,116.65
-0.89,0.02,0.51,88.25,-21.56,104.26
-0.96,0.15,0.48,82.99,-11.43,110.12
-0.83,0.23,0.49,74.87,-5.21,115.44
-0.76,0.33,0.46,71.25,2.2,108.08
-0.69,0.43,0.45,66.22,-0.71,105.83
-0.56,0.52,0.39,78.16,20.09,86.2
-0.51,0.58,0.27,67.93,29.88,79.92
-0.42,0.67,0.18,51.5,85.28,41.74
-0.53,0.71,0.07,34.8,95.4,54.42
-0.41,0.72,0.08,25.7,50.98,74.84
-0.37,0.81,0.06,20.96,28.24,80.8
-0.22,0.83,-0.01,19.67,12.95,79.77
-0.17,0.89,-0.04,8.26,-10.18,91.97
-0.06,0.87,-0.06,14.55,-7.06,81.93
0,0.93,-0.08,3.34,-27.25,91.58
0.15,0.91,-0.1,7.01,0.45,67.7
0.16,0.93,-0.12,13.63,23.53,46.84
0.16,0.93,-0.15,7.14,18.95,31.03
0.23,0.93,-0.13,2.86,-9.48,28.63
0.24,0.95,-0.16,-2.97,-5.44,16.05
0.25,0.96,-0.16,-9.29,1.12,8.83
0.29,0.95,-0.12,-11.76,4.95,7.03
0.25,0.99,-0.09,-14.26,-9.6,3.8
0.27,0.99,-0.07,-8.25,1.31,-3.29
0.21,1.01,-0.08,-3.89,-1.69,-4.72
0.19,1.01,-0.08,-5.65,-2.41,-2.35
0.21,0.99,-0.07,-2.1,-8.05,0.08
0.21,0.98,-0.06,-0.13,-5.22,-1.22
0.21,0.98,-0.08,-1.81,-8.65,-0.67
0.2,0.98,-0.08,-2.42,-2.38,-2.97
0.19,0.99,-0.06,-3.41,-5.97,0.25
0.2,0.99,-0.06,-3.13,-4.35,0.14
0.2,0.99,-0.05,-2.74,-5.35,-1.87
0.21,0.99,-0.07,-3.06,-2.24,-0.75
0.22,0.99,-0.06,-4.52,-8.04,0.74
0.19,1,-0.06,-4.52,-3.57,-1.27
0.2,1,-0.06,-1.45,-6.53,0.01
0.19,0.99,-0.05,-1.23,-2.1,-0.77
0.2,0.98,-0.06,-1.27,-6.6,-2.5
0.21,0.99,-0.05,0.41,-6.44,-4.41
0.2,0.98,-0.06,-2.17,-5.4,-2.92
0.19,0.99,-0.06,-2.49,-5.45,-0.91
0.2,0.99,-0.08,-2.25,-2.31,0.46
-0.2,-0.96,0.2,-5.07,-9.98,1.66
-0.19,-0.96,0.17,-1.15,-8.89,-2.2
-0.24,-0.96,0.18,-1.84,-6.24,-3.16
-0.2,-0.96,0.18,-7.33,-13.45,3.78
-0.18,-0.97,0.17,-1.06,-5.39,-4.09
-0.26,-0.95,0.18,-2.33,-3.46,-0.6
-0.22,-0.96,0.17,-6.24,-0.68,5.77
-0.3,-0.93,0.2,1.19,-6.14,16.04
-0.33,-0.95,0.21,4.8,11.62,24.21
-0.44,-0.93,0.21,4.97,4.6,47.88
-0.46,-0.95,0.25,18.32,-16.53,52.39
-0.6,-0.87,0.26,24.96,-24.35,88.94
-0.64,-0.88,0.23,12.94,-54.14,128.24
-0.61,-0.85,0.26,16.71,-12.02,119.35
-0.66,-0.75,0.37,20.27,-1.49,114.63
-0.72,-0.68,0.37,39.33,-0.85,109.81
-0.9,-0.6,0.47,64.14,11.4,112.49
-0.97,-0.48,0.51,74.26,-25.2,138.74
-0.92,-0.35,0.53,99.71,-8.92,130.69
-0.98,-0.2,0.55,87.67,-18.79,131.42
-1.05,-0.06,0.57,76.77,17.24,121.33
-1.24,0.06,0.65,71.91,33.27,136.22
-0.91,0.05,0.42,78.33,-3.07,172.19
-0.74,0.19,0.28,90.82,-28.79,183.72
-0.49,0.28,0.19,86.87,-41.97,165.37
-0.4,0.46,0.11,85.19,14.6,126.03
-0.37,0.63,0.12,51.27,-24.38,119.58
-0.31,0.75,0.1,54.38,20.76,83.14
-0.2,0.77,0.03,31.24,-18.22,103.52
-0.2,0.84,0.03,23.9,31.21,80.39
-0.04,0.85,0.03,13.63,18.18,84.39
-0.03,0.93,0.08,16.29,35.11,70.71
0.14,0.93,0.05,19.09,17.12,69.6
0.17,0.95,0.03,29.74,28.26,54.14
0.24,0.92,-0.09,33.19,9.34,51.61
0.32,0.88,-0.14,27.75,36.72,28.96
0.38,0.89,-0.16,9.61,31.85,10.97
0.36,0.93,-0.14,-8.94,9.5,1.43
0.34,0.97,-0.12,-9.44,2.96,-1.9
0.32,0.98,-0.07,-11.05,1.72,-1.98
0.25,1,-0.07,-2.58,-2.87,-8.81
0.24,1,-0.09,-2.82,-5.34,-2.39
0.22,1,-0.06,1.13,-2.17,-3.36
0.26,0.99,-0.07,1.96,-2.46,-2.92
0.23,0.98,-0.09,-0.29,-4.85,-2.39
0.24,0.98,-0.07,-2.63,-1.64,-5.35
0.21,1,-0.06,-3.7,-3.78,-4.55
0.24,0.98,-0.08,1.74,-4.07,-3.64
0.22,0.99,-0.07,2.45,-1.77,-1.79
0.22,0.99,-0.08,0.42,-4.5,-0.62
0.24,0.98,-0.08,2.31,-3.92,-2.21
0.22,0.99,-0.09,-1.33,-9.33,-0.52
0.23,0.99,-0.09,-1.05,-5.93,-1.36
0.22,0.99,-0.08,-4.71,-16.29,1.62
0.24,0.98,-0.08,-2.29,-3.56,-3.34
0.22,0.99,-0.08,-1.63,-7.95,-0.17
0.21,0.98,-0.06,-4.13,-3.2,-0.58
0.21,1,-0.09,-2.69,-2.69,-0.07
0.23,0.99,-0.07,-4.18,-5.42,1.11
0.22,0.99,-0.08,1.25,-4.12,0.29
-0.26,-0.93,0.13,-6.46,-15.15,3.23
-0.28,-0.93,0.16,-1.78,-5.73,-3.81
-0.3,-0.93,0.14,-3.33,-13.34,0.61
-0.27,-0.93,0.15,-9.72,-13.39,2.46
-0.29,-0.93,0.14,-2.2,-9.57,1.42
-0.26,-0.95,0.15,-3.7,-3.7,-3.43
-0.29,-0.92,0.13,-1.17,0.47,1.55
-0.28,-0.93,0.16,0.42,-0.72,-1.88
-0.35,-0.93,0.13,-0.07,-2.73,2.77
-0.42,-0.92,0.13,-0.51,-1.83,16.61
-0.46,-0.91,0.14,-5.28,-15.45,36.56
-0.58,-0.85,0.16,10.93,-21.15,63.29
-0.63,-0.87,0.18,9,-58.11,104.67
-0.6,-0.85,0.18,21.34,-13.27,98.59
-0.71,-0.8,0.34,22.67,-11.86,88.2
-0.79,-0.68,0.41,57.38,-21.33,105.24
-0.87,-0.69,0.43,71.8,-19.31,127.01
-0.83,-0.57,0.46,71.12,-26.58,131.23
-0.89,-0.49,0.49,78.51,-4.76,113.74
-0.87,-0.4,0.39,81.05,14.71,105.6
-0.97,-0.22,0.43,54.44,-7.58,121.32
-0.88,-0.15,0.45,56.48,-3.62,111.16
-0.96,0,0.41,46.68,8.31,116.76
-0.89,0.09,0.48,39.66,-22.47,130.53
-0.82,0.25,0.43,48.81,-13.92,129.84
-0.75,0.34,0.42,58.94,-30.45,134.94
-0.67,0.48,0.42,52.57,-26.22,130.79
-0.58,0.56,0.43,72.29,-21.35,125.66
-0.55,0.66,0.42,63.31,-63.96,149.68
-0.17,0.66,0.17,72.69,-32.89,121.73
-0.2,0.75,0.05,61.56,-20.45,97.13
-0.02,0.83,0.08,49.87,27.05,73.5
-0.03,0.9,0.11,40.57,26.37,65.46
0.06,0.93,0.1,34,71.72,46.71
0.09,0.94,0.06,37.66,19.95,60.97
0.13,0.93,0,43.59,41.81,47.44
0.25,0.91,-0.09,36.93,18.61,46.9
0.28,0.87,-0.14,22.54,4.15,26.99
0.36,0.9,-0.25,10.89,10.18,18.13
0.35,0.92,-0.18,-8.8,15.97,0.13
0.27,0.99,-0.1,-16.36,9.69,-4.62
0.25,1.01,-0.01,-7.6,6.98,-2.75
0.22,1.01,-0.07,-0.13,-9.99,1.03
0.23,0.99,-0.06,1.67,-1.47,-1.71
0.25,0.98,-0.09,2.73,-6.42,-2.35
0.22,0.99,-0.07,-2.25,-0.24,-3.12
0.23,0.99,-0.06,-2.1,-7.77,-6.37
0.21,1,-0.08,-3.46,-5.59,-5.03
0.2,0.98,-0.07,-0.49,-3.43,-3.66
0.19,0.99,-0.06,-2.68,-4.83,-1.58
0.21,0.98,-0.07,-1.09,-2.18,-0.52
0.22,0.99,-0.06,-2.62,-6.94,-0.23
0.21,0.98,-0.08,-0.53,-1.62,-2.88
0.2,1,-0.05,-2.83,-5.08,0.95
0.22,0.99,-0.06,1,-0.58,-1.42
0.21,0.99,-0.07,-0.2,-5.02,-1.01
0.2,0.99,-0.07,-0.55,-1.49,-1.84
0.2,0.99,-0.04,-2.62,-7.36,-0.88
0.21,0.98,-0.08,-1.95,-2.62,-1.4
0.19,0.99,-0.05,-2.94,-5.5,-0.06
-0.35,-0.89,0.08,0.67,1.31,-4.41
-0.44,-0.88,0.09,11.06,5.89,-3.44
-0.37,-0.9,0.07,-5.59,-3.23,2.72
-0.38,-0.89,0.09,0.8,-0.69,1.87
-0.36,-0.89,0.07,1.51,5.02,1.2
-0.33,-0.92,0.11,2.64,2.47,-1.45
-0.47,-0.86,0.02,-4.6,-8.22,8.65
-0.43,-0.89,0.21,4.9,-4.07,27.39
-0.67,-0.83,0.07,0.71,-20.68,41.71
-0.73,-0.81,0.15,7.82,-34.94,97.71
-0.76,-0.77,0.22,29.4,-31.87,93.06
-0.83,-0.73,0.24,23.88,-29.87,102.74
-0.88,-0.69,0.31,42.47,-19.27,123.14
-0.87,-0.61,0.32,46.23,-33.35,134.06
-0.91,-0.51,0.37,45.32,-24.11,136.56
-0.87,-0.41,0.34,65,-19.87,134.48
-0.96,-0.26,0.46,57.87,-8.69,141.25
-1,-0.13,0.47,68.41,-18.27,137.29
-0.96,-0.02,0.45,59.42,-29.2,146.44
-0.89,0.15,0.41,63.16,2.42,137.9
-0.79,0.23,0.35,45.34,4.48,128.58
-0.71,0.36,0.32,31.3,-14.51,136.63
-0.71,0.52,0.37,56.41,8.97,115.32
-0.6,0.58,0.31,32.32,-34.56,123.68
-0.52,0.68,0.29,51.32,-22.4,114.5
-0.38,0.74,0.25,39.16,-29.18,118.61
-0.24,0.77,0.14,50.76,-2.27,90.24
-0.1,0.8,0.11,36.8,2.98,82.07
-0.06,0.85,0.11,34.11,19.67,55.48
-0.06,0.88,0.05,28.87,-1.48,58.14
0.03,0.92,0.13,17.97,36.45,50.28
0.07,0.91,0.06,28.51,5.53,49.96
0.13,0.91,0.01,31.71,37.26,38
0.2,0.93,0,12.61,-18.56,47.77
0.24,0.94,-0.1,19.29,16.25,25.05
0.25,0.93,-0.12,5.29,-14.53,24.72
0.31,0.96,-0.13,3.71,18.37,11
0.29,0.97,-0.06,-3.51,-3.98,4.11
0.25,0.98,-0.05,-1.24,-1.74,0.79
0.25,0.98,-0.05,-2.55,-10.33,1.42
0.2,1,-0.08,-3.89,-9.05,2.9
0.25,0.98,-0.06,-3.32,-0.5,-3.81
0.22,1,-0.03,-5.73,-10.73,-1.33
0.22,0.99,-0.04,-1.62,-6.1,-2.78
0.21,1,-0.02,-4.91,-11.19,-2.31
0.21,0.99,-0.02,-2.04,-8.29,-2.58
0.21,0.98,-0.06,-1.13,-5.94,-3.42
0.2,1,-0.05,-3.33,-5.86,-1.96
0.19,1,-0.05,-6.33,-8,-1.15
0.21,0.99,-0.04,-2.94,-6.68,-3.75
0.19,1,-0.05,2.85,-2.05,-1.91
0.2,0.99,-0.05,-0.85,-2.31,-0.17
0.2,0.99,-0.05,-0.65,-4.06,0.9
0.21,0.99,-0.04,-3.66,-3.88,2.81
0.2,0.99,-0.03,1.12,-1.27,-1.22
0.22,0.98,-0.05,-2.4,-4.5,1.03
0.19,0.99,-0.04,-1.59,-2.93,-0.54
0.21,1,-0.03,0.04,-0.75,-0.48
0.22,0.99,-0.01,4.63,0.91,-8.21
0.18,0.99,-0.05,0.06,-4.77,-6.37
-0.28,-0.95,0.14,-4.18,-9.55,4.23
-0.27,-0.93,0.15,-5.7,-6.55,4.42
-0.27,-0.94,0.15,-3.44,-7.24,7.65
-0.29,-0.94,0.16,-5.13,-8.26,4.46
-0.27,-0.94,0.18,-4.88,-10.56,2.22
-0.29,-0.94,0.14,-0.03,-0.59,1.35
-0.33,-0.93,0.17,-8.64,-10.28,7.98
-0.43,-0.82,0.1,7.38,-19.37,31.19
-0.52,-0.86,0.15,-12.36,-35.36,58.55
-0.48,-0.95,0.12,-12.46,-52.27,74.9
-0.5,-0.85,0.17,-11.68,-4.69,70.87
-0.57,-0.8,0.26,-10.09,-23.46,76.23
-0.7,-0.77,0.23,14.94,-48.08,89.68
-0.84,-0.73,0.29,36.59,-58.11,122.7
-0.84,-0.65,0.36,72.64,-22.57,123.41
-0.85,-0.55,0.38,71.74,-33.72,122.51
-0.88,-0.43,0.44,58.99,-14.58,105.14
-0.93,-0.31,0.53,69.19,1.87,111.59
-0.94,-0.2,0.52,52.11,-41.72,124.52
-0.91,-0.08,0.54,66.87,-25.54,118.4
-0.9,0.02,0.51,74.67,-33.5,129.46
-0.84,0.15,0.51,71.4,-1.45,118.39
-0.91,0.3,0.38,46.15,34.37,149.45
-0.83,0.28,0.57,-18.33,-22.95,162.34
-0.64,0.44,0.39,50.12,-32.85,150.81
-0.51,0.55,0.39,30.14,-26.11,133.52
-0.39,0.69,0.37,38.67,-25.77,134.87
-0.23,0.72,0.35,50.74,-7.93,101.16
-0.21,0.81,0.31,49.58,15.49,91.29
-0.13,0.84,0.29,53.64,23.26,72.77
-0.04,0.87,0.3,49.43,43.26,69.2
0.06,0.89,0.19,61.9,41.86,66.45
0.02,0.94,0.14,57.58,32.14,47.82
0.13,0.93,0.04,46.25,7.7,52.31
0.13,0.91,-0.01,37.83,4.82,39.09
0.21,0.91,-0.01,43.51,7.98,28.51
0.25,0.89,-0.11,31.57,-9.34,30.35
0.33,0.9,-0.14,14.89,-8.76,19.65
0.35,0.9,-0.15,2.65,-4.29,13.29
0.34,0.93,-0.17,-6.08,-3.25,7.23
0.29,0.97,-0.09,-22.56,-22.5,8.42
0.32,0.98,-0.04,-5.79,-3.02,0.87
0.28,0.98,-0.08,-3.59,-19.56,1.39
0.26,0.98,-0.11,0.41,16.11,-5.55
0.26,0.98,-0.06,-9.11,-20.2,1.96
0.27,0.99,-0.04,2.93,9.92,-4.85
0.25,0.97,-0.09,-0.94,-14.77,1.12
0.25,0.98,-0.11,-0.29,1.47,-1.86
0.27,0.98,-0.08,-5.69,-9.83,-1.97
0.24,0.99,-0.06,1.02,6.68,-5.58
0.25,0.99,-0.06,-1.53,-6.79,-1.2
0.24,0.98,-0.1,0.1,-4.38,-0.87
0.25,0.98,-0.06,-4.09,-3.49,-0.65
0.25,0.98,-0.08,-2.25,-6.31,-3.14
0.24,0.99,-0.08,-1.34,-5.34,-2.19
0.24,0.99,-0.05,-2.26,-8.23,-3.48
0.23,0.98,-0.06,-3.12,-9.71,-1.52
0.23,0.98,-0.08,-2.44,-7.53,-2.23
0.23,0.99,-0.06,-5.81,-6.44,-0.54
0.23,1,-0.05,-1.75,-4.52,-0.48
-0.26,-0.94,0.18,-1.44,-11.15,8.06
-0.25,-0.93,0.18,2.06,1.46,4
-0.29,-0.93,0.19,1.3,-7.73,5.39
-0.26,-0.95,0.19,-5.73,-8.05,4.55
-0.28,-0.93,0.18,-8.35,-5.25,10.47
-0.36,-0.92,0.18,-7.93,5.81,19.13
-0.46,-0.93,0.2,-17.16,-27.29,43.36
-0.63,-0.58,0.19,11.48,-40.38,83.53
-0.64,-0.87,0.27,4.47,-45.39,106.29
-0.8,-0.79,0.34,32.08,-35.78,121.78
-0.88,-0.75,0.4,50,-31.26,144.65
-0.94,-0.67,0.46,61.25,-23.46,163.5
-0.99,-0.55,0.49,81.71,-26.3,159.72
-0.99,-0.43,0.54,81.88,-15.92,157.42
-1,-0.28,0.6,90.83,-8.15,148.49
-0.94,-0.16,0.55,93.16,-15.5,152.03
-0.87,-0.03,0.45,92.98,-25.74,156.07
-0.83,0.12,0.43,88.14,8.44,133.1
-0.81,0.23,0.35,81.06,-35.08,150.42
-0.62,0.34,0.27,67.5,-12.37,133.23
-0.51,0.48,0.31,46.5,-47.76,123.68
-0.43,0.6,0.31,49.22,-39,108.68
-0.26,0.7,0.24,49.7,-20.3,96.21
-0.21,0.77,0.27,39.66,8.62,74.75
-0.14,0.83,0.25,49.45,35.96,67.35
-0.09,0.87,0.16,37.54,5.73,69.84
-0.02,0.94,0.11,37.48,53.07,58.62
0.02,0.91,0.1,35.83,29.85,62.28
0.12,0.95,0.04,39.37,43.82,53.21
0.16,0.93,0.02,26.12,8.76,57.73
0.28,0.92,-0.05,29.51,18.37,35.61
0.23,0.93,-0.1,19.64,-9.08,21.94
0.29,0.93,-0.17,13.84,26.04,18.15
0.29,0.94,-0.13,-3.75,3.74,6.01
0.27,0.98,-0.07,-6.35,18.53,3.06
0.25,0.98,-0.01,-7.07,-4.65,1.78
0.25,0.99,-0.04,-1.48,-6.91,-0.08
0.23,1,-0.07,-4.19,-2.3,-2.96
0.2,1,-0.05,-5.22,-3.01,-3.13
0.2,1,-0.03,0.29,-2.72,-2.72
0.22,1,-0.05,0.09,-2.24,-2.53
0.22,0.99,-0.07,-0.5,-4.86,-1.95
0.2,0.99,-0.06,0.07,-2.37,-4.1
0.21,0.98,-0.04,-1.68,-3.24,-2.9
0.18,0.99,-0.03,-2.99,-4.71,-4.04
0.19,0.99,-0.03,-2.29,-6.63,-1.68
0.2,0.99,-0.05,-1.47,-6.11,-1.24
0.2,0.99,-0.05,-0.54,-4.4,-2.92
0.18,0.99,-0.05,-2.45,-7.05,-2.47
0.18,1,-0.03,-2.98,-2.75,-2.58
0.18,0.99,-0.03,-1.04,-6.88,-1.05
0.17,0.99,-0.05,-0.25,-5.24,-1.05
0.19,0.99,-0.04,-0.17,-2.37,-0.32
0.18,1,-0.03,-1.17,-3.82,-0.85
0.19,0.99,-0.06,-0.51,-5.51,-0.19
0.18,1,-0.04,-3.07,-5.27,-0.45
0.17,1,-0.04,-2.2,-1.54,-0.9
0.18,0.99,-0.03,0.56,-2.31,-0.42
0.19,0.99,-0.03,-0.44,-2.08,-1.1
0.17,0.99,-0.05,-1.19,-6.06,-0.25
-0.29,-0.93,0.15,3.99,6.42,-1.26
-0.35,-0.91,0.17,1.71,-0.89,-2.45
-0.33,-0.93,0.17,-9.55,-8.47,3.24
-0.32,-0.91,0.2,-0.18,-2.63,-0.35
-0.31,-0.91,0.17,-3.59,-5.69,4.05
-0.35,-0.91,0.19,2.94,1.64,-3.29
-0.33,-0.92,0.16,-12.24,-24.31,10.02
-0.54,-0.88,0.21,-11.77,-35.49,31.23
-0.82,-0.84,0.26,10.79,-41.34,89.68
-0.83,-0.83,0.3,27.4,-77.34,145.19
-0.88,-0.73,0.44,53.9,-67.72,157.85
-0.87,-0.68,0.56,71.35,-17.82,148.25
-0.93,-0.62,0.69,97.96,-3.46,143.21
-0.99,-0.52,0.64,107.17,-24.93,157.08
-1.08,-0.35,0.64,111.14,-27.79,163.51
-1,-0.21,0.63,95.09,-50.64,179.55
-0.98,-0.05,0.61,118.87,-19.82,168.52
-0.85,0.08,0.54,104.68,-22.47,171.78
-0.73,0.19,0.5,96.92,-15.95,152.14
-0.55,0.31,0.29,87.66,-15.64,147.99
-0.45,0.44,0.3,55.19,-10.24,127.06
-0.34,0.58,0.29,62.73,13.72,110.7
-0.18,0.68,0.26,54.58,20.35,100.98
-0.07,0.74,0.19,44.65,41.55,91.61
-0.04,0.81,0.22,39.5,40.02,72.76
0.06,0.87,0.19,43.94,22.66,72.6
0.1,0.9,0.08,41.9,27.08,64.03
0.21,0.91,0.01,40.09,23.85,54.34
0.25,0.91,-0.05,31.99,27.5,43.34
0.29,0.92,-0.08,22.57,12.79,27.62
0.33,0.92,-0.13,18.8,-2.47,17.32
0.3,0.95,-0.16,6.8,10.82,4.05
0.28,0.97,-0.09,-9.3,5.21,4.98
0.3,0.97,-0.03,-10.53,-11.09,5.23
0.31,0.98,-0.05,-10.08,-8.03,0.41
0.24,1,-0.04,-6.2,-10.69,-2.42
0.26,0.99,-0.06,-4.9,-8.53,-1.76
0.22,1,0.01,-6.47,-11.38,0.6
0.26,0.99,-0.05,3.25,-3.91,-2.11
0.23,0.99,-0.05,-4.45,-9.8,0.96
0.24,0.98,-0.04,-3.39,-2.17,-2.16
0.24,0.99,-0.01,-5.99,-11.52,-0.28
0.23,1,-0.03,-0.72,-5.5,-2.5
0.24,0.99,-0.03,0.64,-6.99,0.54
0.24,0.98,-0.05,-1.41,-4.4,1.32
0.24,0.99,-0.02,-2.84,-4.37,-1.26
0.23,0.99,-0.01,-3.47,-5.78,-0.03
0.23,0.99,-0.03,-0.84,-5.52,-1.11
0.23,0.99,-0.04,-1.59,-2.28,0.02
0.23,0.99,-0.03,-2.11,-4.08,-0.26
0.22,0.99,-0.02,-2.13,-5.88,0.67
0.24,0.99,-0.03,-0.66,-2.56,-0.17
0.24,0.99,-0.03,-1.34,-4.18,-0.13
0.24,0.99,-0.03,-1.62,1.89,-1.62
0.23,0.99,-0.02,-3.54,-5.6,0.41
0.22,1,-0.02,-1.16,-4.25,0.64
0.23,0.99,-0.03,0.55,-2.92,-0.34
0.23,0.99,-0.04,-0.9,-4.2,-0.39
0.24,0.99,-0.04,-2.49,-4.03,-0.29
0.23,0.99,-0.01,-0.55,-3.04,-0.8
-0.27,-0.93,0.18,15.01,5.52,-16.44
-0.35,-0.91,0.16,4.41,-2.86,0.51
-0.33,-0.93,0.19,-1.1,-8.14,-1.73
-0.37,-0.92,0.17,-6.14,-16.97,7.6
-0.39,-0.9,0.19,0.71,-3.76,15.81
-0.42,-0.88,0.28,9.06,7.52,34.26
-0.64,-0.89,0.23,30.55,29.31,45.33
-0.72,-0.85,0.1,-0.7,-19.54,132.61
-0.83,-0.74,0.3,21.28,28.02,100.15
-0.95,-0.74,0.31,25.59,-46.06,158.16
-1,-0.66,0.32,49.17,-28.8,154.92
-1.01,-0.59,0.42,33.83,-31.53,180.64
-0.96,-0.46,0.43,48.09,-7.69,176.08
-1.05,-0.29,0.48,50,-17.29,186.33
-0.96,-0.19,0.47,62.74,-8.96,176.63
-0.91,0.01,0.4,61.71,-23.46,177.25
-0.84,0.18,0.43,72.07,-7.47,148.77
-0.86,0.4,0.32,85.8,-8.76,209.81
