AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.19,-0.96,-0.02,-1.52,-3.88,0.16
-0.19,-0.96,-0.02,-0.85,-1.77,-1.01
-0.19,-0.96,-0.01,-0.88,-3.49,-0.1
-0.19,-0.96,-0.01,-1.29,-3.04,-1.08
-0.2,-0.96,-0.01,-0.29,-2.61,-0.3
-0.18,-0.97,0,-1.54,-3.64,-0.44
-0.18,-0.97,0,0.32,-4.17,0.29
-0.2,-0.97,-0.02,-2.02,-5.61,-0.06
-0.19,-0.96,-0.02,-0.72,-4.29,0.43
-0.19,-0.97,0,-1.38,-2.82,-0.46
-0.19,-0.97,-0.01,-1.09,-3.25,0.16
-0.17,-0.97,-0.01,-2.01,-3.41,-1.61
-0.21,-0.97,0,-0.95,-4.77,0.51
-0.19,-0.97,-0.02,-1.07,-3.51,-1.89
-0.2,-0.97,0,-0.47,-3.14,1.19
-0.19,-0.97,-0.02,-0.62,-4.18,-0.29
-0.2,-0.97,0,-0.3,-3.1,0.84
-0.17,-0.98,-0.01,0.14,-3.05,-0.49
-0.2,-0.98,-0.01,-1.42,-2.29,0.76
-0.18,-0.97,-0.02,-1.62,-4.58,-1.03
-0.21,-0.97,0,-1.04,-3.44,1.03
-0.18,-0.96,-0.01,-1.45,-3.73,-0.55
-0.19,-0.96,-0.01,-1.9,-4.18,0.39
-0.2,-0.96,-0.02,-1.49,-4.21,-0.1
-0.2,-0.96,-0.01,-1.11,-3.34,0.68
-0.19,-0.97,0,-1.39,-5.23,0.06
-0.19,-0.96,-0.02,-0.68,-2.11,0.14
-0.19,-0.97,-0.01,-1.04,-4.4,-0.17
-0.19,-0.97,-0.03,0.57,-3.76,-0.06
-0.19,-0.96,-0.01,-2.55,-3.44,-0.16
-0.2,-0.97,-0.01,-1.13,-4.76,0.82
-0.19,-0.97,-0.01,-1.33,-4.66,0.94
-0.19,-0.96,-0.02,-0.94,-2.99,0.65
-0.18,-0.97,-0.01,-1.81,-3.6,-0.63
-0.21,-0.96,-0.01,-0.71,-4.66,1.17
-0.2,-0.96,0,-1.54,-2.69,0.3
-0.19,-0.96,-0.02,-0.7,-4.15,0.68
-0.2,-0.96,0,-0.87,-3.19,-0.84
-0.18,-0.96,0,-0.49,-4.27,-0.27
-0.21,-0.96,-0.03,-1.77,-4.74,-1.39
-0.21,-0.96,-0.01,-0.71,-3.2,0.17
-0.19,-0.97,0,-1.91,-3,-0.13
-0.19,-0.96,0,-0.4,-5.37,1.13
-0.2,-0.97,-0.01,-0.71,-3.13,-0.43
-0.19,-0.96,-0.02,-0.68,-5.52,1.19
-0.2,-0.96,-0.01,-0.78,-3.08,0
-0.2,-0.97,-0.01,-1.23,-3.82,0.62
-0.2,-0.96,0,-1.19,-2.82,-1.08
-0.2,-0.97,-0.01,-1.21,-5.11,1
-0.2,-0.96,-0.02,-0.1,-2.05,-1.29
-0.21,-0.96,-0.01,-2.44,-3.41,0.73
-0.2,-0.96,0,-1.01,-4.24,0.15
-0.19,-0.97,-0.01,-0.42,-2.6,0.19
-0.19,-0.96,0,-0.34,-4.42,-0.89
-0.2,-0.97,0,-0.36,-3.79,-0.26
-0.2,-0.96,-0.01,-1.52,-4.1,-1.03
-0.21,-0.97,-0.01,-0.92,-4.26,0.52
-0.2,-0.96,-0.01,-1.38,-5.29,-0.14
-0.21,-0.96,0.01,-0.4,-4.38,1.65
-0.19,-0.97,0,0.41,-1.49,-1.23
-0.19,-0.97,-0.01,-1.78,-6.46,0.98
-0.2,-0.97,0,-1.13,-5.1,-0.5
-0.21,-0.96,0,-1.59,-5.57,1.37
-0.18,-0.97,0,-1.47,-6.11,0.34
-0.17,-0.97,0.01,-2.13,-5.16,-0.71
-0.19,-0.96,0.03,-0.97,-7.95,-0.03
-0.17,-0.96,0.03,-0.01,-11.4,0.66
-0.16,-0.97,0.03,1.32,-17.75,1.53
-0.16,-0.97,0.01,2.45,-16.33,0.08
-0.19,-0.97,-0.03,-0.2,-23.51,-1.06
-0.24,-0.97,-0.09,-3.62,-30.37,0.35
-0.25,-0.97,-0.05,-8.68,-35.26,2.11
-0.24,-0.9,-0.07,0.31,-33.03,6.79
-0.22,-0.86,-0.07,-3.39,-19.05,0.29
-0.23,-0.88,0,0.82,-18.66,-2.62
-0.3,-0.93,0,3.85,-23.76,1.35
-0.36,-0.94,-0.1,12.35,-33.72,15.26
-0.32,-0.91,-0.21,-1.42,-35.05,22.16
-0.33,-1.03,-0.15,-10.87,-31.69,19.69
-0.31,-1,0.01,-7.36,-9.56,9.46
-0.3,-0.96,0.09,-13,-3.95,17.7
-0.2,-1.05,0.29,-16.21,-39.66,12.19
-0.24,-0.89,0.29,10.41,-18.73,4.54
-0.17,-0.91,0.16,1.81,-37.62,8.94
-0.26,-0.86,0.22,11.41,-30.48,-11.11
-0.33,-0.85,0.08,-2.7,-55.05,0.96
-0.31,-0.94,0.17,-5.8,-40.88,-10.9
-0.46,-0.91,0.14,-10.2,-46.34,-10.55
-0.47,-0.87,0.12,-15.51,-56.78,0.1
-0.43,-0.88,0.1,-22.07,-63.56,8.83
-0.39,-0.96,0.12,-33.42,-77.53,9.07
-0.38,-1.06,0.18,-35.66,-73.92,10.51
-0.32,-1.17,0.17,-48.26,-99.88,17.18
-0.18,-1.1,0.25,-40.68,-101.79,8.15
-0.32,-0.52,0.05,-15.46,-62.12,7.71
-0.09,-0.93,0.12,-53.36,-110.53,40.9
-0.09,-1.05,0.29,-29.77,-58.1,-11.87
-0.3,-0.79,0.17,-12.79,-39.47,-22.25
-0.36,-0.76,0.07,-10.71,-46.4,-15.11
-0.37,-0.91,0.17,-13.46,-29.85,-19.34
-0.5,-0.9,0.08,-6.15,-28.94,-12.35
-0.48,-0.97,0.05,-2.53,-33.7,11.24
-0.29,-1.2,0.07,-7.46,-23.45,17.74
-0.27,-1.02,0.09,-1.41,-5.02,-13.8
-0.23,-0.82,0.17,-16.68,-37.94,11.61
-0.01,-1.11,0.23,-18.78,-20.43,0.03
-0.23,-0.95,0.29,6.39,-2.41,-18.91
-0.3,-0.79,0.05,14.58,-25.47,9.19
-0.18,-0.83,0.05,-11.44,-40.7,13.97
-0.28,-0.89,0.13,-9.52,-15.92,-4.11
-0.39,-1.03,0.16,-15.44,-5.11,11.9
-0.25,-1.03,0.18,-12,-51.8,18.72
-0.21,-1.24,0.24,-20.62,-49.34,13.88
-0.25,-0.75,0.15,1.99,-62.51,8.11
-0.26,-1.04,-0.04,-22.5,-87.63,43.58
-0.09,-0.95,0.05,-29.39,-96.68,22.83
-0.25,-0.77,-0.04,-33.05,-88.82,15.09
-0.24,-0.9,0.07,-40.66,-67.51,13.34
-0.4,-0.93,0.07,-28.66,-51.92,1.63
-0.4,-0.9,0.1,-30.27,-57.28,3.61
-0.39,-0.97,0.14,-24.14,-43.36,-0.66
-0.34,-1.07,0.21,-23.2,-34.86,-4.34
-0.35,-0.88,0.2,-4.97,-7.05,-13.03
-0.27,-0.87,0.19,-16.36,-10.05,-1.66
-0.17,-1.04,0.24,-5.63,38.5,-26.13
-0.4,-0.9,0.17,-1,31.25,-32.68
-0.44,-0.77,0.1,2.09,-0.76,7.13
-0.23,-0.79,0.14,-6.01,-20.56,25.55
-0.24,-0.79,0.09,-4.76,-11.65,16.48
-0.24,-1.05,0.09,-23.16,-17.39,17.13
-0.23,-1.23,0.26,-25.49,-41.39,5.62
-0.32,-1.18,0.17,-15.38,-38.71,-3.36
-0.25,-0.7,0.18,7.08,-40.71,3.13
-0.25,-1.04,-0.01,-3.35,-43.89,18.55
-0.23,-1.06,0.16,-4.52,-45.6,2.01
-0.28,-0.67,-0.08,16.84,-35.22,-5.77
-0.3,-0.69,-0.11,-25.94,-31.65,8.64
-0.33,-0.96,0.12,-20.93,-23.07,-0.55
-0.48,-0.93,0.09,-5.97,-25.85,-1.51
-0.4,-1.04,0.06,-9.88,-33.01,12.63
-0.34,-1.22,0.15,-14.45,-24.67,3.14
-0.44,-0.94,0.14,-0.94,-16.78,-7.23
-0.3,-0.85,0.1,-10.62,-35.98,27.11
0,-1.05,0.13,-12.48,-6.29,-1.23
-0.32,-0.92,0.23,-2.49,29.18,-28.75
-0.37,-0.77,0.05,5.28,-20.01,11.21
-0.13,-0.81,0.07,-11.19,-33.21,20.95
-0.24,-0.78,0.1,-12.31,-26.47,-0.76
-0.29,-0.95,0.07,-27.16,-28.76,-1.91
-0.29,-1.05,0.26,-32.75,-53.48,-6.03
-0.36,-1.31,0.16,-32.09,-70.12,1.19
-0.18,-0.89,0.27,-8.88,-68.31,-12.7
-0.32,-0.68,-0.01,-1.72,-69.66,6.82
-0.16,-1.16,0.1,-40.2,-68.31,11.93
-0.25,-0.85,0.15,-2.25,-73.22,-17.68
-0.34,-0.72,-0.06,-7.38,-37.43,-1.81
-0.36,-0.9,0.07,-26.77,-36.94,4.29
-0.41,-0.91,0.1,-11.23,-49.69,-2.39
-0.47,-0.91,0.06,-13.59,-43.02,5.26
-0.38,-1.15,0.09,-15.66,-35.17,10.94
-0.35,-1.18,0.13,-9.17,-13.66,-5.55
-0.43,-0.8,0.17,-7.76,-29.37,2.94
-0.16,-0.9,0.15,-4.65,-21.61,34.13
-0.06,-1.06,0.18,-10.44,15.95,0.97
-0.29,-0.9,0.18,11.34,2.44,-4.16
-0.23,-0.79,0.04,1.83,-27.01,14.4
-0.16,-0.81,0.05,-7.14,-24.73,7.39
-0.3,-0.84,0.06,-8.65,-14.58,1.87
-0.36,-1.07,0.1,-28,-40.77,8.36
-0.28,-1.19,0.14,-32.78,-56.26,7.42
-0.2,-1.28,0.29,-36.35,-64.63,0.21
-0.24,-0.61,0.13,10.53,-53.68,-11.53
-0.1,-1.07,0.04,-41.25,-87.4,35.48
-0.05,-1.06,0.28,-31.85,-48.77,-26.63
-0.43,-0.71,0.07,4.51,-55.3,-36.42
-0.33,-0.7,-0.02,-23.26,-53.77,4.67
-0.41,-0.92,0.13,-16.36,-47.06,-6.38
-0.56,-1,0.08,-8.21,-41.55,9.03
-0.42,-1.09,0.12,-9.73,-44.66,17.06
-0.33,-1.2,0.12,-16.78,-28.6,10.75
-0.4,-0.89,0.23,-2.38,-18.98,10.89
-0.14,-0.9,0.08,-7.18,-42.27,38.08
0.06,-1.03,0.1,-20.69,8.57,0.55
-0.28,-0.9,0.23,0.15,30.92,-11.07
-0.19,-0.77,0.08,-13.13,-58.53,9.97
-0.14,-0.84,0.13,-18.08,-15.02,0.68
-0.29,-0.81,0.11,-12.78,-26.22,-9.46
-0.36,-1.01,0.15,-26,-36.25,3.56
-0.35,-1.04,0.24,-21.25,-50.74,1.09
-0.34,-1.29,0.18,-27.33,-55.2,8.52
-0.31,-0.8,0.26,1.36,-50.53,-11.84
-0.31,-0.7,-0.03,-5.96,-69.71,26.32
-0.16,-1.2,0.17,-37.12,-51.06,19.08
-0.31,-0.81,0.14,8.6,-39.83,-18.81
-0.38,-0.66,-0.12,-11.39,-31.47,20.61
-0.21,-0.91,0.04,-23.49,-43.4,16.39
-0.4,-0.91,0.05,5.08,12.23,-15.14
-0.56,-0.95,-0.03,-7.69,-0.89,3.87
-0.41,-1.24,0.07,-19.75,-31.89,23.01
-0.31,-1.16,0.2,-13.03,-6.53,-2.84
